sloc1	scate2	ps1	ps1a	as1	clk01	cost1	cash1	dispuser1	dispsub1	realcostuser1	realcostsub1
5709	35984	37	0	0	0	0.0	0.0	0	0	0	0
5722	145	24	0	0	0	0.0	0.0	0	0	0	0
577	203	385	0	0	0	0.0	0.0	0	0	0	0
5845	35721	10	0	0	0	0.0	0.0	0	0	0	0
5853	36488	41	0	0	0	0.0	0.0	0	0	0	0
592	710	129	49	49	1	6.13	6.01	1	1	1	1
592	97	255	0	0	0	0.0	0.0	0	0	0	0
5928	156	373	227	227	5	0.0	0.0	1	1	0	0
5959	26518	2	0	0	0	0.0	0.0	0	0	0	0
606	309	301	173	884	3	11.99	9.55	3	6	3	6
618	360	27	0	0	0	0.0	0.0	0	0	0	0
618	8445	4	0	0	0	0.0	0.0	0	0	0	0
623	26531	30	0	0	0	0.0	0.0	0	0	0	0
623	8719	111	0	0	0	0.0	0.0	0	0	0	0
629	29389	92	0	0	0	0.0	0.0	0	0	0	0
669	26522	2	0	0	0	0.0	0.0	0	0	0	0
6700	37863	34	0	0	0	0.0	0.0	0	0	0	0
6700	8746	57	0	0	0	0.0	0.0	0	0	0	0
6718	8855	16	0	0	0	0.0	0.0	0	0	0	0
6729	37862	1	0	0	0	0.0	0.0	0	0	0	0
6745	35136	61	0	0	0	0.0	0.0	0	0	0	0
6745	37864	0	0	0	0	0.0	0.0	0	0	0	0
6770	8659	163	0	0	0	0.0	0.0	0	0	0	0
6776	190	39	0	0	0	0.0	0.0	0	0	0	0
6803	360	61	0	0	0	0.0	0.0	0	0	0	0
6803	8445	19	0	0	0	0.0	0.0	0	0	0	0
6805	26517	0	0	0	0	0.0	0.0	0	0	0	0
697	14326	15	0	0	0	0.0	0.0	0	0	0	0
7154	199	25	0	0	0	0.0	0.0	0	0	0	0
722	14354	195	0	0	0	0.0	0.0	0	0	0	0
725	343	10	0	0	0	0.0	0.0	0	0	0	0
725	8761	0	0	0	0	0.0	0.0	0	0	0	0
726	171	26	0	0	0	0.0	0.0	0	0	0	0
728	36011	48	0	0	0	0.0	0.0	0	0	0	0
7303	14354	113	0	0	0	0.0	0.0	0	0	0	0
7452	22431	23	0	0	0	0.0	0.0	0	0	0	0
7452	8516	91	0	0	0	0.0	0.0	0	0	0	0
7468	8645	26	0	0	0	0.0	0.0	0	0	0	0
751	34323	74	0	0	0	0.0	0.0	0	0	0	0
771	207	211	97	152	2	11.33	7.39	1	2	0	0
776	37981	2	0	0	0	0.0	0.0	0	0	0	0
791	26517	2	0	0	0	0.0	0.0	0	0	0	0
7951	798	42	0	0	0	0.0	0.0	0	0	0	0
801	14455	559	202	654	8	40.46	26.99	4	5	1	1
801	38116	15	0	0	0	0.0	0.0	0	0	0	0
821	14255	51	0	0	0	0.0	0.0	0	0	0	0
821	24056	14	0	0	0	0.0	0.0	0	0	0	0
821	35694	114	0	0	0	0.0	0.0	0	0	0	0
821	8692	20	0	0	0	0.0	0.0	0	0	0	0
831	23065	26	0	0	0	0.0	0.0	0	0	0	0
8582	14255	28	0	0	0	0.0	0.0	0	0	0	0
8582	24056	13	0	0	0	0.0	0.0	0	0	0	0
8582	35694	31	0	0	0	0.0	0.0	0	0	0	0
8582	8692	14	0	0	0	0.0	0.0	0	0	0	0
8601	8609	19	0	0	0	0.0	0.0	0	0	0	0
8694	207	61	0	0	0	0.0	0.0	0	0	0	0
8760	14419	27	0	0	0	0.0	0.0	0	0	0	0
8760	771	1	0	0	0	0.0	0.0	0	0	0	0
8854	8645	60	0	0	0	0.0	0.0	0	0	0	0
910	8855	35	0	0	0	0.0	0.0	0	0	0	0
9123	8735	4	0	0	0	0.0	0.0	0	0	0	0
927	8523	334	314	1372	11	5.07	3.38	4	4	0	0
9326	196	24	0	0	0	0.0	0.0	0	0	0	0
9326	23087	50	0	0	0	0.0	0.0	0	0	0	0
933	207	41	0	0	0	0.0	0.0	0	0	0	0
9409	35721	10	0	0	0	0.0	0.0	0	0	0	0
9422	171	23	0	0	0	0.0	0.0	0	0	0	0
9444	113	3	0	0	0	0.0	0.0	0	0	0	0
9444	35984	11	0	0	0	0.0	0.0	0	0	0	0
9449	190	23	0	0	0	0.0	0.0	0	0	0	0
9472	37981	4	0	0	0	0.0	0.0	0	0	0	0
9481	356	11	0	0	0	0.0	0.0	0	0	0	0
952	350	170	0	0	0	0.0	0.0	0	0	0	0
9539	343	4	0	0	0	0.0	0.0	0	0	0	0
9539	8761	0	0	0	0	0.0	0.0	0	0	0	0
9617	26513	28	0	0	0	0.0	0.0	0	0	0	0
9646	37861	0	0	0	0	0.0	0.0	0	0	0	0
967	156	220	0	0	0	0.0	0.0	0	0	0	0
9704	38117	0	0	0	0	0.0	0.0	0	0	0	0
9704	8442	29	0	0	0	0.0	0.0	0	0	0	0
9717	14326	94	0	0	0	0.0	0.0	0	0	0	0
9736	8735	9	0	0	0	0.0	0.0	0	0	0	0
9749	38118	0	0	0	0	0.0	0.0	0	0	0	0
977	23442	2	0	0	0	0.0	0.0	0	0	0	0
9799	14001	53	0	0	0	0.0	0.0	0	0	0	0
9811	26517	0	0	0	0	0.0	0.0	0	0	0	0
9832	130	23	0	0	0	0.0	0.0	0	0	0	0
984	148	88	0	0	0	0.0	0.0	0	0	0	0
984	36008	96	0	0	0	0.0	0.0	0	0	0	0
9854	8608	2	0	0	0	0.0	0.0	0	0	0	0
9909	207	6	0	0	0	0.0	0.0	0	0	0	0
993	102	220	130	507	14	6.58	6.58	4	4	1	1
9993	38117	0	0	0	0	0.0	0.0	0	0	0	0
9993	8442	14	0	0	0	0.0	0.0	0	0	0	0
1	145	1006	0	0	0	0.0	0.0	0	0	0	0
10097	37862	0	0	0	0	0.0	0.0	0	0	0	0
10159	14255	12	0	0	0	0.0	0.0	0	0	0	0
10159	24056	7	0	0	0	0.0	0.0	0	0	0	0
10159	35694	18	0	0	0	0.0	0.0	0	0	0	0
10159	8692	11	0	0	0	0.0	0.0	0	0	0	0
10171	360	69	0	0	0	0.0	0.0	0	0	0	0
10171	8445	36	0	0	0	0.0	0.0	0	0	0	0
10175	14419	4	0	0	0	0.0	0.0	0	0	0	0
10175	771	0	0	0	0	0.0	0.0	0	0	0	0
10184	186	1	0	0	0	0.0	0.0	0	0	0	0
10260	8608	9	0	0	0	0.0	0.0	0	0	0	0
10266	35721	11	0	0	0	0.0	0.0	0	0	0	0
10285	111	50	35	89	0	39.85	26.53	2	2	2	2
10291	37866	1	0	0	0	0.0	0.0	0	0	0	0
10291	95	471	0	0	0	0.0	0.0	0	0	0	0
10304	8735	13	0	0	0	0.0	0.0	0	0	0	0
10387	35691	4	0	0	0	0.0	0.0	0	0	0	0
1039	14526	63	0	0	0	0.0	0.0	0	0	0	0
10454	203	223	51	100	2	11.28	7.5	0	1	0	1
10461	133	54	0	0	0	0.0	0.0	0	0	0	0
10467	8609	22	0	0	0	0.0	0.0	0	0	0	0
10492	14255	37	0	0	0	0.0	0.0	0	0	0	0
10492	24056	11	0	0	0	0.0	0.0	0	0	0	0
10492	35694	29	0	0	0	0.0	0.0	0	0	0	0
10492	8692	16	0	0	0	0.0	0.0	0	0	0	0
10506	29389	9	0	0	0	0.0	0.0	0	0	0	0
1078	8735	71	48	70	1	0.0	0.0	1	1	0	0
1086	8493	116	0	0	0	0.0	0.0	0	0	0	0
1096	14000	584	506	978	19	1.43	0.02	2	2	0	0
1096	8717	45	0	0	0	0.0	0.0	0	0	0	0
11077	37863	0	0	0	0	0.0	0.0	0	0	0	0
11077	8746	1	0	0	0	0.0	0.0	0	0	0	0
11226	26517	0	0	0	0	0.0	0.0	0	0	0	0
12291	310	883	0	0	0	0.0	0.0	0	0	0	0
16	196	264	246	488	1	35.65	27.41	2	2	2	2
16	23087	173	0	0	0	0.0	0.0	0	0	0	0
1734	37862	0	0	0	0	0.0	0.0	0	0	0	0
2032	460	197	0	0	0	0.0	0.0	0	0	0	0
2038	356	12	0	0	0	0.0	0.0	0	0	0	0
2042	360	35	0	0	0	0.0	0.0	0	0	0	0
2042	8445	18	9	9	0	0.0	0.0	1	1	0	0
2043	350	7	0	0	0	0.0	0.0	0	0	0	0
2044	26517	2	0	0	0	0.0	0.0	0	0	0	0
2046	14419	34	0	0	0	0.0	0.0	0	0	0	0
2046	771	2	0	0	0	0.0	0.0	0	0	0	0
2047	310	203	79	153	4	0.0	0.0	2	2	0	0
2049	35828	54	0	0	0	0.0	0.0	0	0	0	0
2050	14379	25	0	0	0	0.0	0.0	0	0	0	0
2053	29389	69	0	0	0	0.0	0.0	0	0	0	0
2054	196	542	0	0	0	0.0	0.0	0	0	0	0
2054	23087	200	121	145	5	4.24	2.83	1	1	1	1
2055	186	35	0	0	0	0.0	0.0	0	0	0	0
2296	710	40	0	0	0	0.0	0.0	0	0	0	0
2296	97	54	24	24	0	4.66	4.66	0	0	0	0
2299	14455	238	0	0	0	0.0	0.0	0	0	0	0
2299	38116	3	0	0	0	0.0	0.0	0	0	0	0
2302	35691	10	0	0	0	0.0	0.0	0	0	0	0
2307	36488	12	0	0	0	0.0	0.0	0	0	0	0
2325	203	671	114	114	0	10.56	9.22	0	0	0	0
2328	26521	12	0	0	0	0.0	0.0	0	0	0	0
2329	8537	87	0	0	0	0.0	0.0	0	0	0	0
2344	26523	35	0	0	0	0.0	0.0	0	0	0	0
2350	34806	21	0	0	0	0.0	0.0	0	0	0	0
2363	14255	125	0	0	0	0.0	0.0	0	0	0	0
2363	24056	29	0	0	0	0.0	0.0	0	0	0	0
2363	35694	111	0	0	0	0.0	0.0	0	0	0	0
2363	8692	35	0	0	0	0.0	0.0	0	0	0	0
2364	41588	1	0	0	0	0.0	0.0	0	0	0	0
2371	356	23	0	0	0	0.0	0.0	0	0	0	0
2373	23065	51	0	0	0	0.0	0.0	0	0	0	0
2380	310	142	0	0	0	0.0	0.0	0	0	0	0
2390	37863	1	0	0	0	0.0	0.0	0	0	0	0
2390	8746	12	0	0	0	0.0	0.0	0	0	0	0
2395	34807	3	0	0	0	0.0	0.0	0	0	0	0
2395	611	66	1	1	0	2.12	1.29	0	0	0	0
2408	102	52	0	0	0	0.0	0.0	0	0	0	0
241	14539	87	0	0	0	0.0	0.0	0	0	0	0
2429	343	35	0	0	0	0.0	0.0	0	0	0	0
2429	8761	1	0	0	0	0.0	0.0	0	0	0	0
265	156	8330	4127	6907	14	199.44	174.93	1	1	1	1
291	102	248	118	333	3	13.38	8.77	3	3	1	1
296	26518	7	0	0	0	0.0	0.0	0	0	0	0
3	125	16484	14888	37872	145	771.84	632.49	3	3	3	3
3	8543	1156	514	947	7	73.66	56.53	1	1	1	1
3177	15520	25	0	0	0	0.0	0.0	0	0	0	0
3184	34323	35	0	0	0	0.0	0.0	0	0	0	0
319	14326	1908	1102	3602	31	274.37	206.04	7	7	7	7
3198	8523	259	0	0	0	0.0	0.0	0	0	0	0
3209	111	140	0	0	0	0.0	0.0	0	0	0	0
3266	36014	23	0	0	0	0.0	0.0	0	0	0	0
3359	34806	11	0	0	0	0.0	0.0	0	0	0	0
3453	35981	14	0	0	0	0.0	0.0	0	0	0	0
3470	102	166	0	0	0	0.0	0.0	0	0	0	0
3479	35721	22	0	0	0	0.0	0.0	0	0	0	0
355	309	74	10	10	0	0.0	0.0	0	0	0	0
357	460	95	0	0	0	0.0	0.0	0	0	0	0
367	360	20	0	0	0	0.0	0.0	0	0	0	0
367	8445	11	0	0	0	0.0	0.0	0	0	0	0
369	26517	0	0	0	0	0.0	0.0	0	0	0	0
37	148	324	106	106	3	7.08	4.32	0	0	0	0
37	36008	549	202	202	4	22.39	22.39	0	1	0	0
375	14379	101	0	0	0	0.0	0.0	0	0	0	0
4	34806	566	459	459	1	17.0	15.69	1	1	1	1
400	14000	66	3	3	0	3.6	2.4	0	0	0	0
400	8717	4	0	0	0	0.0	0.0	0	0	0	0
403	14539	27	0	0	0	0.0	0.0	0	0	0	0
407	356	5	0	0	0	0.0	0.0	0	0	0	0
409	23065	7	0	0	0	0.0	0.0	0	0	0	0
413	26517	39	0	0	0	0.0	0.0	0	0	0	0
424	186	71	0	0	0	0.0	0.0	0	0	0	0
471	14354	245	37	37	1	4.77	4.77	0	0	0	0
497	113	24	0	0	0	0.0	0.0	0	0	0	0
497	35984	52	0	0	0	0.0	0.0	0	0	0	0
5	8523	2653	2145	7415	24	155.96	116.64	3	3	3	3
500	8608	4	0	0	0	0.0	0.0	0	0	0	0
502	26518	12	0	0	0	0.0	0.0	0	0	0	0
505	311	274	83	252	5	0.98	0.98	3	3	0	0
518	14000	565	482	1869	29	97.6	62.63	3	4	3	4
518	8717	42	0	0	0	0.0	0.0	0	0	0	0
531	37866	4	0	0	0	0.0	0.0	0	0	0	0
531	95	890	512	911	11	57.5	35.45	1	2	1	2
5333	26531	11	0	0	0	0.0	0.0	0	0	0	0
5333	8719	37	0	0	0	0.0	0.0	0	0	0	0
5334	26521	2	0	0	0	0.0	0.0	0	0	0	0
536	8537	14	0	0	0	0.0	0.0	0	0	0	0
537	14379	7	0	0	0	0.0	0.0	0	0	0	0
541	113	162	0	0	0	0.0	0.0	0	0	0	0
541	35984	244	0	0	0	0.0	0.0	0	0	0	0
5632	8735	59	0	0	0	0.0	0.0	0	0	0	0
5633	145	18	0	0	0	0.0	0.0	0	0	0	0
5653	14539	18	0	0	0	0.0	0.0	0	0	0	0
5695	14001	64	0	0	0	0.0	0.0	0	0	0	0
5756	35721	18	0	0	0	0.0	0.0	0	0	0	0
5958	190	6	0	0	0	0.0	0.0	0	0	0	0
606	148	79	0	0	0	0.0	0.0	0	0	0	0
606	36008	846	0	0	0	0.0	0.0	0	0	0	0
613	8658	51	0	0	0	0.0	0.0	0	0	0	0
615	102	17	0	0	0	0.0	0.0	0	0	0	0
618	8608	2	0	0	0	0.0	0.0	0	0	0	0
623	38115	2	0	0	0	0.0	0.0	0	0	0	0
623	8558	62	0	0	0	0.0	0.0	0	0	0	0
637	171	113	0	0	0	0.0	0.0	0	0	0	0
652	14326	346	99	122	1	29.69	19.79	1	1	1	1
669	26523	259	154	568	5	15.44	10.29	4	4	0	0
6700	35136	161	108	122	3	1.46	0.98	1	1	0	0
6700	37864	1	0	0	0	0.0	0.0	0	0	0	0
6718	14419	32	0	0	0	0.0	0.0	0	0	0	0
6718	771	4	0	0	0	0.0	0.0	0	0	0	0
6729	37863	3	0	0	0	0.0	0.0	0	0	0	0
6729	8746	17	0	0	0	0.0	0.0	0	0	0	0
6745	168	510	0	0	0	0.0	0.0	0	0	0	0
6745	212	72	0	0	0	0.0	0.0	0	0	0	0
6745	37865	1	0	0	0	0.0	0.0	0	0	0	0
6793	14326	96	0	0	0	0.0	0.0	0	0	0	0
6803	8608	3	0	0	0	0.0	0.0	0	0	0	0
6805	26518	2	0	0	0	0.0	0.0	0	0	0	0
686	26515	20	0	0	0	0.0	0.0	0	0	0	0
6921	234	292	0	0	0	0.0	0.0	0	0	0	0
696	356	4	0	0	0	0.0	0.0	0	0	0	0
698	23065	11	0	0	0	0.0	0.0	0	0	0	0
699	37861	0	0	0	0	0.0	0.0	0	0	0	0
7133	26513	65	0	0	0	0.0	0.0	0	0	0	0
726	8752	5	0	0	0	0.0	0.0	0	0	0	0
728	152	39	0	0	0	0.0	0.0	0	0	0	0
728	314	39	0	0	0	0.0	0.0	0	0	0	0
728	36012	5	0	0	0	0.0	0.0	0	0	0	0
740	356	88	0	0	0	0.0	0.0	0	0	0	0
7468	35981	13	0	0	0	0.0	0.0	0	0	0	0
751	35828	94	0	0	0	0.0	0.0	0	0	0	0
776	609	86	0	0	0	0.0	0.0	0	0	0	0
791	26518	9	0	0	0	0.0	0.0	0	0	0	0
7951	186	25	0	0	0	0.0	0.0	0	0	0	0
801	38117	13	0	0	0	0.0	0.0	0	0	0	0
801	8442	78	0	0	0	0.0	0.0	0	0	0	0
821	8855	12	0	0	0	0.0	0.0	0	0	0	0
834	145	5	0	0	0	0.0	0.0	0	0	0	0
836	125	36	35	35	1	10.37	6.91	1	1	0	0
836	8543	5	0	0	0	0.0	0.0	0	0	0	0
837	34806	246	0	0	0	0.0	0.0	0	0	0	0
8398	171	15	0	0	0	0.0	0.0	0	0	0	0
8481	8523	59	0	0	0	0.0	0.0	0	0	0	0
858	356	23	0	0	0	0.0	0.0	0	0	0	0
8582	8855	11	0	0	0	0.0	0.0	0	0	0	0
8854	35981	24	0	0	0	0.0	0.0	0	0	0	0
910	14419	129	62	112	3	2.5	2.5	2	2	0	0
910	771	26	0	0	0	0.0	0.0	0	0	0	0
9123	156	55	0	0	0	0.0	0.0	0	0	0	0
93	34323	312	0	0	0	0.0	0.0	0	0	0	0
9357	14363	7	0	0	0	0.0	0.0	0	0	0	0
9422	8752	7	0	0	0	0.0	0.0	0	0	0	0
944	22431	102	0	0	0	0.0	0.0	0	0	0	0
944	8516	498	237	237	4	13.63	9.09	0	0	0	0
9472	609	214	160	160	1	0.0	0.0	1	1	0	0
9517	113	2	0	0	0	0.0	0.0	0	0	0	0
9517	35984	14	0	0	0	0.0	0.0	0	0	0	0
9530	145	12	0	0	0	0.0	0.0	0	0	0	0
9646	37862	0	0	0	0	0.0	0.0	0	0	0	0
9656	8645	27	0	0	0	0.0	0.0	0	0	0	0
968	309	76	0	0	0	0.0	0.0	0	0	0	0
9687	29389	3	0	0	0	0.0	0.0	0	0	0	0
9688	196	37	0	0	0	0.0	0.0	0	0	0	0
9688	23087	67	0	0	0	0.0	0.0	0	0	0	0
9704	38118	0	0	0	0	0.0	0.0	0	0	0	0
9706	26515	2	0	0	0	0.0	0.0	0	0	0	0
9709	41588	0	0	0	0	0.0	0.0	0	0	0	0
9736	156	189	125	480	18	13.68	10.49	4	4	2	2
9749	14502	16	0	0	0	0.0	0.0	0	0	0	0
9749	8444	26	0	0	0	0.0	0.0	0	0	0	0
9799	26531	23	0	0	0	0.0	0.0	0	0	0	0
9799	8719	69	0	0	0	0.0	0.0	0	0	0	0
9811	26518	6	0	0	0	0.0	0.0	0	0	0	0
9854	8609	20	0	0	0	0.0	0.0	0	0	0	0
9993	38118	0	0	0	0	0.0	0.0	0	0	0	0
10015	14354	35	21	21	1	0.0	0.0	1	1	0	0
10039	133	35	0	0	0	0.0	0.0	0	0	0	0
10070	309	13	0	0	0	0.0	0.0	0	0	0	0
10097	37863	3	0	0	0	0.0	0.0	0	0	0	0
10097	8746	12	0	0	0	0.0	0.0	0	0	0	0
10115	41588	0	0	0	0	0.0	0.0	0	0	0	0
10159	8855	9	0	0	0	0.0	0.0	0	0	0	0
10171	8608	6	0	0	0	0.0	0.0	0	0	0	0
10260	8609	16	0	0	0	0.0	0.0	0	0	0	0
10291	96	594	0	0	0	0.0	0.0	0	0	0	0
10304	156	278	70	70	2	3.19	3.19	0	0	0	0
10417	29389	5	0	0	0	0.0	0.0	0	0	0	0
10448	102	78	0	0	0	0.0	0.0	0	0	0	0
10485	14326	57	0	0	0	0.0	0.0	0	0	0	0
10492	8855	12	0	0	0	0.0	0.0	0	0	0	0
10513	343	19	0	0	0	0.0	0.0	0	0	0	0
10513	8761	1	0	0	0	0.0	0.0	0	0	0	0
10536	113	7	0	0	0	0.0	0.0	0	0	0	0
10536	35984	14	0	0	0	0.0	0.0	0	0	0	0
10552	34806	5	0	0	0	0.0	0.0	0	0	0	0
10564	37981	5	0	0	0	0.0	0.0	0	0	0	0
1067	310	190	59	123	5	15.96	10.64	1	2	1	2
1078	156	1439	648	1236	14	35.78	23.19	2	2	1	1
1096	14001	75	0	0	0	0.0	0.0	0	0	0	0
11077	35136	4	0	0	0	0.0	0.0	0	0	0	0
11077	37864	0	0	0	0	0.0	0.0	0	0	0	0
11226	26518	1	0	0	0	0.0	0.0	0	0	0	0
122	34323	749	0	0	0	0.0	0.0	0	0	0	0
12291	311	142	0	0	0	0.0	0.0	0	0	0	0
12804	203	87	47	63	0	17.42	11.62	1	1	1	1
135	34806	103	80	80	0	0.0	0.0	1	1	0	0
14357	35691	2	0	0	0	0.0	0.0	0	0	0	0
147	37981	118	61	172	6	24.02	21.4	3	3	3	3
158	23065	5776	5440	5440	27	76.42	44.82	1	1	1	1
172	196	1772	1511	4541	8	150.9	119.09	2	4	2	3
172	23087	1933	99	99	3	3.38	2.87	0	0	0	0
1734	37863	12	0	0	0	0.0	0.0	0	0	0	0
1734	8746	33	0	0	0	0.0	0.0	0	0	0	0
18	36488	936	0	0	0	0.0	0.0	0	0	0	0
202	23065	2560	570	570	1	11.33	7.26	0	0	0	0
2032	128	43	0	0	0	0.0	0.0	0	0	0	0
2032	26520	13	0	0	0	0.0	0.0	0	0	0	0
2032	8546	12	0	0	0	0.0	0.0	0	0	0	0
2039	798	65	0	0	0	0.0	0.0	0	0	0	0
2042	8608	2	0	0	0	0.0	0.0	0	0	0	0
2044	26518	7	0	0	0	0.0	0.0	0	0	0	0
2047	311	109	53	53	1	0.0	0.0	1	1	0	0
2048	35721	12	0	0	0	0.0	0.0	0	0	0	0
2247	14363	22	0	0	0	0.0	0.0	0	0	0	0
2284	23065	25	0	0	0	0.0	0.0	0	0	0	0
2299	38117	1	0	0	0	0.0	0.0	0	0	0	0
2299	8442	31	0	0	0	0.0	0.0	0	0	0	0
2319	102	99	0	0	0	0.0	0.0	0	0	0	0
2328	26522	0	0	0	0	0.0	0.0	0	0	0	0
2337	14354	39	0	0	0	0.0	0.0	0	0	0	0
2350	34807	9	0	0	0	0.0	0.0	0	0	0	0
2350	611	68	0	0	0	0.0	0.0	0	0	0	0
2360	14286	35	0	0	0	0.0	0.0	0	0	0	0
2363	8855	25	0	0	0	0.0	0.0	0	0	0	0
2372	798	65	0	0	0	0.0	0.0	0	0	0	0
2378	125	435	0	0	0	0.0	0.0	0	0	0	0
2378	8543	49	0	0	0	0.0	0.0	0	0	0	0
2380	311	77	0	0	0	0.0	0.0	0	0	0	0
2381	35721	14	0	0	0	0.0	0.0	0	0	0	0
2390	35136	48	0	0	0	0.0	0.0	0	0	0	0
2390	37864	1	0	0	0	0.0	0.0	0	0	0	0
2392	309	22	0	0	0	0.0	0.0	0	0	0	0
2393	14000	308	0	0	0	0.0	0.0	0	0	0	0
2393	8717	23	0	0	0	0.0	0.0	0	0	0	0
2394	460	115	96	96	0	0.0	0.0	1	1	0	0
2422	125	249	204	330	4	46.03	30.69	1	1	1	1
2422	8543	76	0	0	0	0.0	0.0	0	0	0	0
304	207	606	454	1046	2	60.91	50.64	1	3	1	2
3163	26515	22	0	0	0	0.0	0.0	0	0	0	0
3177	36014	16	0	0	0	0.0	0.0	0	0	0	0
3184	35828	45	0	0	0	0.0	0.0	0	0	0	0
3251	14286	70	0	0	0	0.0	0.0	0	0	0	0
3266	8735	39	0	0	0	0.0	0.0	0	0	0	0
330	14379	106	40	40	1	0.0	0.0	1	1	0	0
3328	41588	5	0	0	0	0.0	0.0	0	0	0	0
3350	29389	14	0	0	0	0.0	0.0	0	0	0	0
3359	34807	3	0	0	0	0.0	0.0	0	0	0	0
3359	611	139	0	0	0	0.0	0.0	0	0	0	0
3434	35721	10	0	0	0	0.0	0.0	0	0	0	0
3439	207	3	0	0	0	0.0	0.0	0	0	0	0
3445	309	31	0	0	0	0.0	0.0	0	0	0	0
3453	111	82	0	0	0	0.0	0.0	0	0	0	0
355	148	50	0	0	0	0.0	0.0	0	0	0	0
355	36008	61	0	0	0	0.0	0.0	0	0	0	0
357	128	12	0	0	0	0.0	0.0	0	0	0	0
357	26520	0	0	0	0	0.0	0.0	0	0	0	0
357	8546	7	0	0	0	0.0	0.0	0	0	0	0
362	8658	74	0	0	0	0.0	0.0	0	0	0	0
367	8608	1	0	0	0	0.0	0.0	0	0	0	0
369	26518	4	0	0	0	0.0	0.0	0	0	0	0
385	343	50	0	0	0	0.0	0.0	0	0	0	0
385	8761	4	0	0	0	0.0	0.0	0	0	0	0
399	203	80	0	0	0	0.0	0.0	0	0	0	0
4	34807	400	103	103	0	13.02	10.44	0	0	0	0
4	611	6752	5914	107634	152	3303.4	2673.09	44	48	43	46
400	14001	13	0	0	0	0.0	0.0	0	0	0	0
408	798	19	0	0	0	0.0	0.0	0	0	0	0
413	26518	59	28	51	1	12.83	9.82	1	1	1	1
428	309	2	0	0	0	0.0	0.0	0	0	0	0
450	133	116	70	139	2	0.0	0.0	2	2	0	0
463	26513	115	0	0	0	0.0	0.0	0	0	0	0
500	8609	12	0	0	0	0.0	0.0	0	0	0	0
518	14001	91	0	0	0	0.0	0.0	0	0	0	0
531	96	1122	698	1628	9	1.0	0.74	6	6	3	3
5333	38115	1	0	0	0	0.0	0.0	0	0	0	0
5333	8558	28	0	0	0	0.0	0.0	0	0	0	0
5334	26522	0	0	0	0	0.0	0.0	0	0	0	0
5632	156	1356	1018	3195	107	28.44	18.96	3	3	1	1
5669	8493	59	0	0	0	0.0	0.0	0	0	0	0
5695	26531	23	0	0	0	0.0	0.0	0	0	0	0
5695	8719	97	0	0	0	0.0	0.0	0	0	0	0
5709	34806	30	0	0	0	0.0	0.0	0	0	0	0
5722	309	33	0	0	0	0.0	0.0	0	0	0	0
592	712	29	0	0	0	0.0	0.0	0	0	0	0
5936	8658	6	0	0	0	0.0	0.0	0	0	0	0
5959	343	2	0	0	0	0.0	0.0	0	0	0	0
613	8659	221	0	0	0	0.0	0.0	0	0	0	0
618	8609	9	0	0	0	0.0	0.0	0	0	0	0
623	14455	360	144	220	2	67.75	45.16	2	2	2	2
623	38116	4	0	0	0	0.0	0.0	0	0	0	0
637	8752	35	0	0	0	0.0	0.0	0	0	0	0
6700	168	804	349	768	3	9.56	6.37	1	2	0	0
6700	212	255	0	0	0	0.0	0.0	0	0	0	0
6700	37865	8	0	0	0	0.0	0.0	0	0	0	0
6729	35136	63	0	0	0	0.0	0.0	0	0	0	0
6729	37864	0	0	0	0	0.0	0.0	0	0	0	0
6745	37866	0	0	0	0	0.0	0.0	0	0	0	0
6745	95	795	462	462	12	0.0	0.0	1	1	0	0
6770	125	239	0	0	0	0.0	0.0	0	0	0	0
6770	8543	53	0	0	0	0.0	0.0	0	0	0	0
6788	234	118	0	0	0	0.0	0.0	0	0	0	0
6803	8609	15	0	0	0	0.0	0.0	0	0	0	0
686	26516	36	0	0	0	0.0	0.0	0	0	0	0
693	22431	47	0	0	0	0.0	0.0	0	0	0	0
693	8516	245	0	0	0	0.0	0.0	0	0	0	0
697	798	10	0	0	0	0.0	0.0	0	0	0	0
699	37862	0	0	0	0	0.0	0.0	0	0	0	0
7154	34323	16	0	0	0	0.0	0.0	0	0	0	0
725	14326	52	0	0	0	0.0	0.0	0	0	0	0
728	15520	33	0	0	0	0.0	0.0	0	0	0	0
7289	8493	30	0	0	0	0.0	0.0	0	0	0	0
7452	35691	9	0	0	0	0.0	0.0	0	0	0	0
7468	111	100	0	0	0	0.0	0.0	0	0	0	0
7576	14354	7	0	0	0	0.0	0.0	0	0	0	0
7620	14354	75	0	0	0	0.0	0.0	0	0	0	0
801	38118	7	0	0	0	0.0	0.0	0	0	0	0
821	14419	53	0	0	0	0.0	0.0	0	0	0	0
821	771	14	0	0	0	0.0	0.0	0	0	0	0
837	34807	107	0	0	0	0.0	0.0	0	0	0	0
837	611	3265	2876	14806	33	344.11	274.38	6	6	6	6
8398	8752	5	0	0	0	0.0	0.0	0	0	0	0
8582	14419	28	0	0	0	0.0	0.0	0	0	0	0
8582	771	2	0	0	0	0.0	0.0	0	0	0	0
8716	8523	17	0	0	0	0.0	0.0	0	0	0	0
8854	111	125	0	0	0	0.0	0.0	0	0	0	0
914	8493	104	0	0	0	0.0	0.0	0	0	0	0
927	14539	24	0	0	0	0.0	0.0	0	0	0	0
93	35828	184	93	139	1	14.46	11.21	1	1	1	1
9357	14526	28	18	18	0	5.46	3.64	1	1	0	0
9444	34806	5	0	0	0	0.0	0.0	0	0	0	0
