sloc1	scate2	platform	clks_one_day
3328	8493	m	0
3359	8523	app	0
342	133	m	18
342	311	app	9
3445	14502	app	0
3470	35691	app	0
3470	97	pc	0
3479	14000	app	10
355	14000	app	10
362	111	app	8
362	234	pc	1
397	168	app	2
397	212	app	0
4	35981	pc	1
4	8523	app	222
400	460	app	0
407	168	m	1
407	212	m	0
414	14419	app	12
450	34323	pc	0
463	34806	pc	0
468	710	m	0
483	199	app	5
5	29389	m	2
518	460	app	13
520	35694	pc	0
523	8523	m	32
531	203	app	25
5669	35691	m	0
5695	133	pc	0
5695	14455	pc	1
5756	14000	app	3
5845	130	app	0
5853	168	app	39
5853	212	app	4
5898	95	app	11
5942	95	app	9
606	14001	app	1
615	97	pc	0
623	609	m	12
669	14419	m	0
6729	156	app	6
6729	8558	m	0
6760	96	app	21
6770	8493	pc	0
6770	8516	m	3
696	168	m	0
696	212	m	0
6964	111	m	14
710	156	pc	8
7133	26516	pc	0
7133	310	m	4
7133	611	pc	6
7154	234	app	0
722	186	m	0
725	156	m	0
726	609	pc	0
740	168	m	200
740	212	m	56
771	203	pc	17
79	23065	pc	4
79	95	app	211
801	14000	pc	7
837	8523	app	86
8481	35694	app	1
858	168	m	17
858	212	m	3
8694	203	pc	5
872	234	m	0
8760	14455	m	0
891	14326	pc	1
910	310	app	3
93	196	pc	8
93	23087	pc	9
933	203	pc	4
9389	96	app	0
9481	190	pc	0
952	26523	pc	2
968	14000	app	17
9688	96	m	10
977	96	pc	13
979	360	app	0
9832	8523	m	1
1	95	pc	330
10115	14000	m	5
10134	14379	m	0
1016	186	pc	0
10198	95	pc	1
102	14326	app	118
102	350	pc	11
102	35136	m	15
10266	8659	m	0
10285	111	app	3
10285	234	pc	0
10285	35694	m	1
1029	35694	app	2
10291	95	app	0
10304	8735	app	0
1039	118	pc	0
1039	23065	app	1
10454	203	app	1
10461	14455	app	1
10552	8493	pc	0
10564	311	m	0
1057	310	app	7
1086	14326	m	5
122	145	app	8
12291	310	app	2
13950	96	pc	3
147	168	m	191
147	212	m	50
158	102	m	39
16	125	m	47
16	41588	pc	0
16	8543	m	0
18	8523	m	247
188	22431	app	27
188	8516	app	147
2	203	pc	170
2015	203	pc	23
202	102	m	41
2037	14455	m	3
2039	14000	app	0
2041	8523	pc	2
2053	8692	pc	0
2054	125	m	10
2054	8543	m	2
222	203	pc	28
2247	310	m	2
2247	611	pc	1
2302	156	m	15
2303	609	pc	2
2319	125	pc	2
2319	8543	pc	0
2323	14000	pc	0
2342	14379	pc	0
2346	23087	pc	0
2363	14363	m	0
2363	203	m	48
2371	26523	m	0
2372	14000	app	4
2373	8493	app	0
2392	96	pc	2
2395	8558	pc	0
2397	152	m	0
2404	360	m	0
2408	14286	pc	0
241	26518	app	0
241	26523	pc	12
2501	14286	app	0
3	14502	app	7
3	343	m	2
3	8444	app	2
319	35828	app	1
3237	350	pc	0
342	14326	pc	37
3445	96	pc	0
3470	37863	m	0
3489	102	app	0
355	710	pc	1
355	97	pc	0
357	14326	m	0
357	8608	app	0
362	26516	m	0
362	8558	app	4
37	14363	app	0
385	199	app	0
394	14000	m	54
394	14419	pc	0
4	14286	app	14
4	171	m	11
4	26531	pc	35
4	8719	pc	5
414	710	m	10
414	97	m	10
428	96	pc	2
450	156	pc	17
463	14502	pc	13
471	35694	app	6
497	14000	pc	1
5	26516	app	1
5	26521	pc	0
505	168	app	53
505	212	app	3
523	14286	m	0
523	8735	pc	0
531	22431	m	0
531	8493	pc	0
531	8516	m	7
5333	207	pc	0
541	14000	pc	7
556	14000	m	24
556	15520	app	0
5633	22431	app	1
572	8735	app	1
5722	96	pc	10
577	8523	app	0
5772	14526	app	0
5845	203	app	1
5898	14000	pc	1
5942	14000	pc	0
613	14455	app	7
629	8855	pc	0
637	234	app	4
656	35136	pc	0
6729	111	app	0
6729	35694	m	0
6752	360	m	0
6760	125	app	5
6760	130	pc	0
6760	14001	pc	0
6760	8543	app	4
6964	156	app	10
6964	8558	m	0
710	111	pc	1
7133	29389	pc	1
7133	360	pc	5
7133	8445	pc	0
722	14379	pc	2
728	97	app	0
740	35721	app	1
740	8659	m	2
771	14379	app	3
776	96	m	19
811	14419	app	6
834	95	pc	0
837	14286	app	6
837	171	m	3
837	26531	pc	13
845	22431	app	8
845	8516	app	60
8601	130	m	0
882	207	m	1
901	133	m	0
910	36488	app	0
914	14000	app	19
93	36011	pc	0
9389	125	app	1
9389	130	pc	0
9409	203	app	0
9422	196	pc	0
9472	96	m	11
9530	95	pc	0
961	609	pc	4
9656	14455	pc	0
9687	8692	pc	0
9688	125	m	5
9688	8543	m	0
9717	14000	app	3
977	125	pc	8
977	8543	pc	2
979	8523	pc	0
984	14526	app	3
9854	14000	m	3
993	460	pc	1
1	14255	m	0
1	24056	m	0
1	35694	m	28
1	8537	app	26
1	8692	m	0
10039	360	m	0
10106	130	m	0
10159	95	m	4
1016	14502	app	1
10171	8523	pc	0
10198	8537	app	0
10266	212	app	1
10291	14000	pc	0
10362	460	m	0
10448	609	m	0
10492	190	pc	0
10513	8493	m	0
1067	8523	m	2
1096	310	m	5
135	199	m	0
13950	125	pc	2
13950	8543	pc	0
147	8659	m	2
158	26523	m	46
158	309	app	37
158	314	pc	5
16	96	app	32
172	23065	pc	20
172	95	app	210
18	14286	m	27
18	8735	pc	18
2	14379	app	3
2	41588	m	8
202	152	pc	4
202	26523	m	45
202	309	app	25
202	314	pc	5
2038	168	app	7
2038	212	app	0
2045	14286	m	0
2049	102	app	3
2052	234	app	4
2053	22431	m	7
2054	96	app	66
222	14379	app	2
2247	34323	app	0
2247	360	pc	1
2247	8445	pc	0
2292	234	pc	0
2292	35694	m	0
2296	360	app	0
2302	111	m	2
2307	156	pc	0
2307	23087	m	2
2337	212	m	19
2346	36011	pc	0
2354	14526	m	0
2363	130	app	1
2371	168	app	17
2371	212	app	0
2378	8516	app	20
2392	125	pc	0
2394	8523	pc	0
2398	710	m	0
2422	8516	app	43
2429	8735	app	0
265	609	m	246
293	14326	app	0
296	14000	m	1
297	310	pc	0
297	460	m	13
304	14455	pc	18
3163	14455	m	3
3177	460	app	14
319	14455	m	101
3266	128	app	0
3266	14455	pc	0
3266	8546	app	0
330	8493	m	1
3328	8493	app	0
342	133	app	11
3445	125	pc	1
3453	207	pc	0
355	14419	m	0
367	156	m	1
37	460	pc	36
399	14000	pc	1
4	14526	pc	25
400	310	m	0
400	611	pc	0
407	168	app	2
407	212	app	0
409	15520	pc	0
424	14502	m	1
428	125	pc	1
428	8543	pc	0
450	111	pc	4
468	97	app	0
469	360	m	0
471	190	pc	6
471	95	m	36
5	14354	pc	5
5	234	m	78
5	29389	app	0
502	14000	m	1
505	35828	pc	0
518	310	m	2
518	611	pc	0
523	8523	app	21
531	36008	pc	0
536	8516	pc	0
5669	35691	app	0
572	14526	m	0
5722	125	pc	1
5845	8493	pc	0
5845	8516	m	1
592	14326	m	7
606	460	pc	17
623	609	app	17
629	186	pc	0
648	190	m	0
652	14455	m	9
669	14419	app	0
6729	8558	app	0
6760	203	pc	2
6770	8516	app	2
6788	207	app	0
6788	212	pc	0
6921	95	pc	0
696	168	app	0
696	212	app	1
6964	111	app	7
6964	234	pc	0
6964	35694	m	0
710	8558	pc	2
7133	310	app	10
722	186	app	0
722	96	m	105
725	156	app	0
725	8558	m	0
7303	96	m	45
740	168	app	203
740	212	app	18
7453	234	app	0
7468	207	pc	0
7576	168	m	1
7620	168	m	18
7620	212	m	10
776	125	m	1
79	190	m	26
791	14000	m	3
791	14419	pc	0
811	710	m	4
811	97	m	0
837	14526	pc	10
8481	234	m	0
858	168	app	34
858	212	app	1
872	234	app	0
8760	14455	app	0
8854	207	pc	0
910	611	m	3
9389	203	pc	0
9409	8493	pc	0
9472	125	m	8
952	309	m	0
9530	8537	app	0
9617	14455	m	1
9688	96	app	9
9704	14326	pc	0
9736	609	m	0
9832	8523	app	1
984	128	pc	9
984	8546	pc	2
1	798	m	3
10039	611	app	0
10106	203	m	16
10115	14000	app	1
10159	15520	pc	0
1016	96	pc	21
102	35136	app	35
10266	26523	app	0
10266	8659	app	0
10285	35694	app	1
1029	234	m	0
10394	190	pc	0
10467	168	m	4
10467	212	m	3
10506	234	app	0
10564	14455	m	3
10564	311	app	0
1057	26516	m	0
1057	611	m	1
1078	207	pc	3
1086	14326	app	2
1086	460	pc	2
1096	34323	app	0
12291	611	m	0
12804	309	pc	0
13950	186	m	0
147	168	app	132
147	212	app	21
158	102	app	40
16	125	app	16
16	130	pc	1
16	14379	m	0
16	8543	app	1
18	8523	app	174
188	8493	m	57
202	102	app	51
2037	14455	app	4
2042	111	m	0
2046	360	m	0
2046	8445	m	0
2047	156	pc	4
2049	14502	pc	3
2053	8537	m	0
2054	125	app	11
2054	130	pc	5
2054	14001	pc	0
2054	8543	app	7
2247	310	app	2
2248	36011	pc	0
228	34806	m	0
2292	8558	app	0
2302	156	app	18
2307	36011	m	0
2328	95	m	5
2329	203	m	4
2337	26523	m	0
2344	97	m	0
2350	8735	m	0
2363	203	app	24
2371	26523	app	0
2380	156	pc	11
2380	23087	m	0
2380	350	m	0
2389	34323	pc	0
2395	156	m	8
2397	152	app	0
2398	14286	m	0
2404	360	app	0
241	309	m	9
265	196	m	28
265	23087	m	55
276	130	m	0
276	22431	pc	11
276	8516	pc	3
3	343	app	2
3	37862	m	0
304	35828	m	5
3184	609	m	1
330	36008	m	0
342	8608	m	13
3470	37863	app	0
357	14326	app	0
362	26516	app	0
367	111	m	0
394	14000	app	13
4	171	app	8
4	26515	pc	2
4	8735	m	10
403	309	m	0
407	35828	pc	0
413	186	pc	1
414	710	app	19
414	97	app	6
450	8558	pc	0
471	95	NULL	0
5	145	m	1
518	360	pc	0
518	8445	pc	0
520	95	pc	0
523	14286	app	1
531	8516	app	10
5334	190	pc	0
5334	95	m	3
536	203	m	4
556	14000	app	12
5669	14286	pc	0
5695	8608	pc	0
669	710	m	6
669	97	m	1
6700	14379	pc	1
6718	360	m	0
6729	35694	app	0
6752	360	app	0
6776	199	pc	0
693	14000	m	5
6964	8558	app	1
700	14326	m	4
700	8608	app	0
722	125	m	19
722	8543	m	1
725	234	pc	0
7289	37863	m	0
7303	125	m	11
740	35828	pc	0
740	8659	app	1
7576	26523	m	0
7620	26523	m	3
771	130	m	2
771	22431	pc	3
771	41588	app	0
771	8516	pc	6
776	96	app	2
783	128	m	0
783	311	pc	0
79	35984	pc	2
7921	8493	m	1
837	171	app	5
837	8735	m	2
845	8493	m	7
8582	14526	app	0
8582	8444	m	1
8694	130	m	0
8694	8516	pc	0
882	168	pc	14
882	207	app	2
882	212	pc	1
8973	309	app	0
901	133	app	0
910	360	m	7
910	37863	pc	1
914	14419	m	0
9146	311	pc	0
93	609	m	277
933	130	m	0
9357	14455	m	1
9357	311	app	0
9472	96	app	12
9481	14000	pc	1
952	102	m	0
9688	125	app	4
9688	130	pc	0
9688	8543	app	0
9704	199	app	0
9837	26521	m	0
9854	14000	app	1
9871	8523	m	7
1	14255	app	0
1	24056	app	1
1	35694	app	27
1	8692	app	2
10015	14455	m	0
10039	360	app	0
10088	8735	pc	0
10106	130	app	3
10134	609	m	0
10159	95	app	3
1016	125	pc	13
1016	8543	pc	0
102	34323	pc	28
10362	460	app	0
10448	609	app	0
10467	26523	m	0
10485	8523	m	0
1057	360	m	8
1067	8523	app	2
1096	310	app	6
122	207	pc	25
12291	360	m	0
12291	8445	m	0
12804	102	pc	0
135	199	app	0
147	35828	pc	3
147	8659	app	2
158	26523	app	25
16	203	pc	12
172	190	m	17
1734	8546	pc	0
18	14286	app	22
18	171	m	8
18	26531	pc	10
188	36008	m	0
2	130	m	16
2	22431	pc	85
2	41588	app	4
2	8516	pc	102
2015	130	m	3
2015	14001	m	0
2015	8516	pc	21
202	26523	app	21
2045	14286	app	0
2046	26516	app	0
2047	111	pc	1
2047	36011	m	0
2053	22431	app	9
2053	95	pc	17
2054	203	pc	8
222	130	m	11
222	22431	pc	12
222	8516	pc	20
228	14502	m	0
2284	14502	pc	0
2302	111	app	1
2302	35694	m	1
2307	23087	app	1
2307	8558	pc	0
2319	96	m	67
2337	212	app	5
2354	14526	app	0
2360	128	m	0
2363	8493	pc	1
2363	8516	m	40
2372	309	pc	0
2378	8493	m	0
2380	111	pc	0
2389	310	pc	1
2389	460	m	4
2398	710	app	0
2404	8523	pc	0
241	102	m	25
265	609	app	86
265	8537	pc	7
276	203	m	49
296	14000	app	1
297	460	app	8
3163	14455	app	2
319	14455	app	54
319	26517	m	0
3251	128	m	0
3251	311	pc	0
3266	311	m	0
330	8493	app	1
3350	168	pc	2
3434	14379	pc	0
3453	35984	m	0
355	14419	app	0
362	234	m	5
367	156	app	1
367	8558	m	0
375	199	pc	0
394	710	pc	1
4	35981	m	0
400	310	app	0
408	26518	m	0
409	14000	pc	0
424	14502	app	0
450	34323	m	0
471	95	app	27
5	234	app	37
502	14000	app	1
518	310	app	1
523	14526	pc	0
556	97	pc	0
5695	14455	m	3
572	14526	app	1
5845	8516	app	2
592	14326	app	4
5936	234	m	0
5942	190	app	0
5942	8442	pc	0
618	14455	m	0
623	35694	pc	1
629	96	pc	25
652	14455	app	4
6752	8523	pc	2
6964	35694	app	2
698	14000	pc	1
699	460	pc	0
710	156	m	21
7133	26516	m	0
7133	611	m	1
722	96	app	83
726	609	m	0
728	34806	pc	0
7303	96	app	48
7576	168	app	4
7576	212	app	0
7620	168	app	45
7620	212	app	4
771	203	m	35
776	125	app	0
79	190	app	19
79	23065	m	66
79	8442	pc	1
791	14000	app	4
801	14000	m	12
801	14419	pc	0
811	710	app	5
811	97	app	0
8481	234	app	0
8694	203	m	18
8716	35828	pc	0
8854	35984	m	0
891	14326	m	5
910	611	app	4
9123	8537	pc	0
927	196	pc	0
927	23087	pc	0
93	196	m	13
93	23087	m	24
933	203	m	12
9363	609	pc	0
946	212	pc	0
9472	125	app	9
9472	130	pc	0
9472	14001	pc	0
9472	8543	app	0
952	26523	m	2
952	309	app	0
952	314	pc	1
9551	35691	m	0
9617	14455	app	2
9687	22431	app	0
9688	203	pc	4
9736	609	app	0
977	96	m	40
1	190	pc	88
1	798	app	1
1	95	m	952
10106	203	app	3
10159	14000	pc	0
10198	95	m	12
102	156	pc	141
102	350	m	3
10285	234	m	0
1029	234	app	0
10434	96	pc	6
10467	168	app	2
10467	212	app	1
10485	8735	pc	0
10492	14000	pc	1
10564	14455	app	2
1057	26516	app	0
1057	611	app	2
122	118	pc	2
12291	611	app	6
13950	96	m	35
16	14379	app	1
16	41588	m	0
172	35984	pc	1
18	14526	pc	13
188	8493	app	19
2	203	m	342
2015	203	m	176
2041	8523	m	8
2042	111	app	0
2044	96	pc	8
2045	14526	pc	3
2046	360	app	0
2053	8537	app	0
222	203	m	111
2247	611	m	0
228	34806	app	0
2299	186	pc	0
2299	34806	app	0
2303	609	m	1
2307	35694	pc	0
2307	36011	app	0
2319	125	m	20
2319	8543	m	0
2323	14000	m	8
2328	95	app	5
2329	203	app	4
2342	14379	m	0
2342	196	pc	0
2344	97	app	1
2346	156	pc	1
2346	23087	m	0
2350	8735	app	0
2380	23087	app	0
2380	350	app	0
2380	8558	pc	0
2392	96	m	10
2395	156	app	7
2395	8558	m	0
2398	14286	app	0
241	152	pc	0
241	26523	m	40
241	309	app	18
241	314	pc	10
265	196	app	16
265	23087	app	12
276	130	app	0
304	35828	app	18
3177	360	pc	2
3184	609	app	0
3184	8537	pc	0
3237	156	pc	0
3237	23087	m	0
3237	350	m	0
330	15520	pc	1
330	36008	app	0
3350	26523	pc	0
342	14326	m	127
342	8608	app	13
3445	96	m	3
355	710	m	4
355	97	m	1
362	37981	pc	0
369	96	pc	5
394	14419	m	0
4	26531	m	18
4	8719	m	1
4	8735	app	25
403	26523	m	0
403	309	app	0
413	96	pc	71
428	96	m	1
450	156	m	62
463	14502	m	3
469	8523	pc	0
483	460	pc	38
497	14000	m	12
497	14419	pc	1
497	15520	app	0
5	145	app	5
505	14455	pc	6
523	8735	m	0
531	8493	m	1
5333	207	m	0
5334	95	app	9
536	203	app	3
541	14000	m	40
541	14419	pc	2
556	14419	m	0
5653	152	pc	0
572	128	pc	1
572	8546	pc	0
5722	96	m	28
5898	14000	m	9
5898	15520	app	0
5942	14000	m	5
613	609	pc	7
629	125	pc	7
629	8543	pc	0
637	207	pc	2
645	460	pc	2
656	35136	m	0
669	710	app	2
669	97	app	1
6718	360	app	0
6760	8516	pc	1
686	168	pc	14
686	212	pc	0
693	14000	app	6
700	14326	app	6
710	111	m	2
7133	29389	m	1
7133	360	m	10
7133	8445	m	1
722	125	app	12
722	130	pc	3
722	14379	m	3
722	8543	app	2
728	14502	pc	0
7303	125	app	5
7303	8543	app	0
7620	26523	app	1
771	130	app	4
772	199	pc	0
776	203	pc	0
783	128	app	0
783	133	pc	0
821	14502	app	0
834	95	m	1
837	26531	m	11
837	8735	app	6
845	8493	app	5
8582	8444	app	2
8601	8493	pc	0
8601	8516	m	0
8694	130	app	0
910	360	app	11
914	14419	app	0
93	36011	m	0
93	609	app	89
93	8537	pc	0
933	130	app	0
9357	14455	app	2
9363	196	pc	0
9389	130	m	0
9422	196	m	0
9472	203	pc	1
952	102	app	0
9529	156	pc	0
9530	190	pc	0
9530	95	m	0
961	609	m	11
9656	14455	m	2
968	97	m	0
9706	168	pc	0
9706	212	pc	0
977	125	m	9
977	8543	m	0
979	8523	m	1
9871	8523	app	12
993	460	m	8
10015	14455	app	0
10106	8493	pc	0
10171	8523	m	0
102	111	pc	71
10229	35691	m	0
10291	14000	m	2
10387	8735	pc	0
1039	168	pc	13
1039	207	app	0
1039	212	pc	2
10417	14455	pc	0
10434	125	pc	1
10454	8493	m	0
10467	26523	app	0
10485	8523	app	1
10492	190	m	0
10536	609	pc	2
1057	360	app	8
122	8609	pc	0
12291	360	app	1
12291	8445	app	0
13950	125	m	15
13950	8543	m	0
158	314	m	4
172	190	app	16
172	23065	m	195
172	8442	pc	0
18	171	app	5
18	26515	pc	0
18	8735	m	2
188	15520	pc	11
188	36008	app	0
2	130	app	7
2015	130	app	8
2015	14001	app	0
202	152	m	1
202	314	m	6
2041	8735	pc	0
2043	609	m	0
2044	125	pc	3
2044	8543	pc	2
2047	35694	pc	1
2047	36011	app	0
222	130	app	7
2247	360	m	1
2247	8445	m	1
2247	8746	pc	0
228	14502	app	0
2296	171	pc	0
2302	35694	app	0
2303	22431	pc	0
2307	156	m	0
2319	96	app	26
2328	14000	pc	1
2329	8493	pc	0
2360	14455	pc	0
2360	8546	app	0
2363	8516	app	20
2378	8493	app	0
2380	35694	pc	0
2389	460	app	10
2392	125	m	3
2394	8523	m	0
2395	35694	m	0
2397	96	pc	1
241	102	app	33
2422	8493	app	0
2429	128	pc	0
2429	8546	pc	1
265	35694	pc	18
276	203	app	43
291	97	app	0
293	156	pc	0
297	310	m	0
297	611	pc	3
3	199	pc	23
304	14455	m	59
3177	310	app	0
319	26517	app	0
3237	111	pc	1
3251	128	app	0
3251	14455	pc	0
3266	14455	m	2
3266	311	app	0
3445	125	m	4
3453	207	m	0
3489	14502	m	0
362	234	app	3
367	8558	app	1
369	8543	pc	0
37	310	pc	50
37	460	m	321
385	460	pc	12
399	14000	m	2
4	14526	m	16
4	35981	app	0
407	14455	pc	0
413	125	pc	43
413	8543	pc	6
414	34806	pc	8
428	125	m	1
450	111	m	11
450	34323	app	0
455	156	pc	0
463	34806	app	0
468	14502	pc	0
471	190	m	5
5	14354	m	1
500	14455	app	0
505	35828	m	1
518	611	m	0
5334	14000	pc	0
536	8516	m	1
5695	133	app	0
5695	14455	app	3
5722	125	m	3
5936	234	app	0
606	310	pc	19
606	460	m	82
637	118	pc	0
6700	609	pc	8
6760	203	m	10
6788	168	m	0
6788	212	m	2
679	14502	app	0
6921	190	pc	0
6921	95	m	3
693	97	pc	0
6964	234	m	0
710	156	app	7
710	8558	m	0
7133	26516	app	0
7133	611	app	2
722	203	pc	15
726	609	app	0
7303	203	pc	2
740	14455	pc	14
7453	207	pc	0
771	203	app	27
79	23065	app	8
791	14419	m	0
801	14000	app	19
837	14526	m	6
845	15520	pc	0
858	14455	pc	3
8694	203	app	17
872	207	pc	0
8854	207	m	0
891	14326	app	6
901	14326	m	0
910	35691	app	0
910	8523	pc	8
93	196	app	5
93	23087	app	17
933	203	app	10
9389	203	m	3
9499	14455	pc	0
952	26523	app	3
9551	35691	app	0
9704	14326	m	0
977	96	app	28
9799	118	m	0
9811	14286	pc	0
984	128	m	3
984	311	pc	2
984	8546	m	0
1	23065	pc	120
1	95	app	1081
10120	96	pc	4
10159	15520	m	0
1016	186	app	0
1016	96	m	58
10198	95	app	7
102	350	app	5
102	8558	pc	50
10260	156	pc	2
10285	234	app	0
1039	118	app	0
1039	26523	pc	0
10394	190	m	1
10506	207	pc	1
10524	360	pc	0
10536	14379	m	0
10539	360	m	0
1057	8523	pc	5
1067	171	app	0
1078	207	m	1
1086	310	pc	2
1086	460	m	8
1096	360	m	1
12291	8523	pc	8
12804	309	m	0
13950	96	app	7
147	14455	pc	18
16	130	m	0
16	22431	pc	2
16	41588	app	0
16	8516	pc	7
2	203	app	192
2	37861	pc	10
2015	203	app	94
2032	156	pc	11
2041	8523	app	8
2047	156	m	12
2048	609	pc	2
2049	14502	m	3
2049	8855	pc	0
2054	130	m	1
2054	14001	m	0
2054	8516	pc	5
222	203	app	56
2247	611	app	0
2248	111	pc	0
2248	36011	m	0
2303	609	app	1
2319	125	app	1
2319	130	pc	0
2319	8543	app	0
2323	14000	app	2
2344	14526	pc	0
2346	23087	app	0
2346	8558	pc	0
2380	156	m	40
2381	609	pc	1
2392	96	app	13
2395	8558	app	0
2397	125	pc	0
2397	8543	pc	0
2408	14286	app	0
241	26523	app	10
265	798	pc	0
276	22431	m	14
276	8493	pc	1
276	8516	m	18
297	360	pc	0
3163	8608	app	0
3184	8692	pc	0
3237	23087	app	0
3237	350	app	0
3237	8558	pc	0
330	14000	pc	4
342	14326	app	56
3434	609	pc	8
3445	96	app	1
3470	14286	app	0
355	710	app	2
37	36488	pc	4
375	14001	pc	0
394	14419	app	0
4	26515	m	2
4	26531	app	21
4	8719	app	2
400	360	m	0
413	186	m	1
414	14502	pc	23
428	96	app	2
450	156	app	31
450	8558	m	3
463	14502	app	5
471	35984	pc	1
497	14000	app	9
5	26521	app	0
518	360	m	2
520	95	m	0
523	8735	app	0
531	8493	app	0
5333	168	pc	0
5333	207	app	0
5333	212	pc	0
5334	190	m	0
541	14000	app	39
5669	14286	m	0
5722	96	app	22
5845	36488	pc	0
5898	14000	app	6
5942	14000	app	2
606	36488	pc	0
623	95	pc	3
656	35136	app	0
6700	14379	m	0
6760	130	app	1
710	111	app	1
710	234	pc	0
7133	29389	app	1
7133	360	app	10
7133	8445	app	2
722	14379	app	1
726	196	app	0
740	35828	m	2
7453	118	pc	0
771	22431	m	5
771	8493	pc	5
771	8516	m	15
783	311	m	0
79	35984	m	1
801	710	pc	0
811	34806	pc	0
834	95	app	1
837	26531	app	14
8601	8516	app	0
8694	8493	pc	0
8694	8516	m	4
882	168	m	45
882	212	m	5
910	14286	pc	0
910	37863	m	0
93	35694	pc	10
933	8493	pc	0
9389	130	app	0
944	460	pc	1
9481	14000	m	6
9530	95	app	1
9551	14286	pc	0
961	36011	m	0
961	609	app	3
9617	8608	app	0
9656	14455	app	1
968	97	app	0
9688	8516	pc	1
977	125	app	1
977	130	pc	0
977	8543	app	0
979	8523	app	1
9799	168	pc	1
9799	212	pc	1
993	460	app	5
10120	8543	pc	1
10159	190	app	0
1016	125	m	18
1016	8543	m	0
10171	8523	app	3
10198	14000	pc	1
102	34323	m	39
10229	35691	app	0
10229	710	pc	0
10260	111	pc	1
10291	14000	app	0
10492	190	app	0
1096	26516	app	0
122	207	m	5
12804	102	m	0
13950	125	app	1
13950	130	pc	0
147	35828	m	2
158	314	app	6
16	203	m	28
172	23065	app	24
1734	128	m	0
1734	8546	m	0
18	26531	m	12
18	8735	app	10
188	14000	pc	23
2	22431	m	244
2	8493	pc	31
2	8516	m	345
2015	8493	pc	5
2015	8516	m	61
202	152	app	2
202	314	app	5
2032	111	pc	1
2039	309	m	0
2043	609	app	0
2047	111	m	1
2053	190	pc	14
2053	95	m	49
2054	203	m	36
222	22431	m	44
222	8493	pc	6
222	8516	m	128
2247	360	app	1
2247	8445	app	0
2299	125	pc	7
2299	8543	pc	0
2302	234	m	0
2307	156	app	0
2307	8558	m	0
2319	203	pc	2
2346	35694	pc	0
2363	8493	m	0
2380	111	m	1
2381	196	pc	0
2389	310	m	2
2389	611	pc	0
2392	125	app	0
2394	8523	app	0
2404	8523	m	2
265	8537	m	5
293	8558	pc	0
297	310	app	0
3	8645	pc	0
304	14455	app	32
3157	14326	pc	0
3177	26516	m	0
319	609	pc	68
3237	35694	pc	0
3251	311	m	0
3266	14455	app	0
3350	168	m	12
3350	212	m	0
3434	14379	m	0
3445	125	app	2
3445	130	pc	1
3470	14526	pc	0
3489	14502	app	0
37	460	app	140
375	199	m	0
394	710	m	1
397	14455	m	0
399	14000	app	1
4	14526	app	26
400	611	app	0
409	14000	m	7
409	14419	pc	0
413	14379	pc	6
428	125	app	0
428	130	pc	0
428	8543	app	0
450	111	app	10
450	234	pc	1
455	8558	pc	0
471	190	app	2
497	710	pc	2
497	97	pc	0
5	14354	app	2
5	207	pc	18
505	35828	app	3
518	35691	m	0
518	611	app	0
536	8516	app	1
541	710	pc	10
556	97	m	0
5633	14000	pc	1
5722	125	app	1
5722	130	pc	1
5845	8493	app	0
592	156	pc	12
5942	8442	m	0
606	460	app	34
623	35694	m	0
629	96	m	53
652	609	pc	7
669	34806	pc	1
6752	8523	m	4
6760	203	app	9
6776	14326	pc	0
6788	212	app	0
6793	609	pc	1
6921	95	app	3
6964	234	app	0
698	14000	m	1
699	460	m	4
700	34323	pc	0
710	8558	app	1
7133	8523	pc	10
7468	168	pc	0
7468	207	app	0
7468	212	pc	0
771	36008	pc	1
772	14001	pc	0
776	22431	pc	0
776	8516	pc	0
783	8608	pc	0
79	8442	m	3
791	14419	app	0
801	14419	m	1
811	14502	pc	2
837	14526	app	15
845	14000	pc	17
8854	168	pc	6
8854	207	app	0
927	23087	m	1
9389	203	app	0
9449	14326	pc	0
946	168	m	0
946	212	m	0
9472	14001	m	0
9472	8516	pc	0
952	314	m	2
9530	14000	pc	1
9688	203	m	19
9704	14326	app	0
9704	460	pc	0
977	203	pc	3
9799	118	app	0
984	128	app	7
984	133	pc	3
984	8546	app	0
1	190	m	108
10159	14000	m	4
10159	15520	app	0
1016	96	app	37
10184	203	m	0
10198	190	m	0
102	156	m	395
102	26516	pc	9
10229	14286	pc	0
10304	128	m	0
10304	311	pc	0
10434	96	m	8
10448	95	pc	0
10485	8735	m	0
10492	14000	m	3
10536	14379	app	0
10539	360	app	0
1078	168	pc	18
1078	207	app	2
1086	460	app	12
1096	360	app	1
122	118	m	2
122	35721	pc	5
12804	309	app	0
135	460	pc	8
13950	203	pc	5
158	186	pc	5
16	130	app	0
172	35984	m	1
18	14526	m	7
2	148	pc	0
2	36008	pc	14
202	186	pc	2
2032	8558	pc	0
2039	102	m	0
2042	234	m	0
2044	186	app	0
2044	96	m	38
2045	14526	m	0
2047	156	app	7
2047	8558	m	1
2049	14502	app	2
2050	14326	pc	0
2054	130	app	6
2054	14001	app	0
222	36008	pc	1
2247	8523	pc	5
2248	35694	pc	0
2342	196	m	0
2346	156	m	13
2347	609	pc	5
2350	8546	pc	0
2373	35691	m	0
2378	8717	pc	0
2380	156	app	26
2380	8558	m	0
2389	360	pc	0
2392	203	pc	0
241	152	m	0
241	314	m	5
2429	35828	pc	0
265	95	pc	68
276	22431	app	11
276	8516	app	25
291	34806	pc	0
3	14001	pc	7
