sloc1	scate2	platform	common_pos
2032	128	m	2
2032	8546	m	2
2040	35691	m	2
2045	36488	m	1
2046	14326	app	1
2047	311	m	2
2048	168	pc	1
2048	212	pc	2
2049	14000	m	9
2049	15520	app	2
2054	314	pc	1
2247	14326	pc	2
228	14419	pc	1
2284	14000	pc	5
2296	460	pc	3
2307	14455	pc	4
2315	37863	app	2
2315	97	pc	1
2319	102	m	1
2325	14526	m	2
2342	168	app	5
2342	212	app	1
2346	128	app	1
2346	8546	app	1
2350	360	pc	3
2350	611	m	4
2354	35691	app	1
2363	186	pc	1
2363	8855	m	1
2373	130	pc	3
2378	125	m	10
2378	8543	m	3
2380	311	m	1
2381	168	pc	2
2381	212	pc	1
2393	35691	pc	2
2394	460	m	4
2395	14455	app	3
2398	36488	pc	1
2408	8493	app	1
241	190	pc	7
2422	125	m	15
2422	8543	m	8
2429	360	app	2
2501	34807	m	1
291	8493	app	3
297	199	pc	1
304	118	pc	1
304	207	m	24
319	35721	pc	3
330	125	app	4
330	8543	app	1
3350	14255	app	1
3350	35694	app	1
3359	360	pc	1
3359	611	m	1
3434	168	pc	8
3434	212	pc	2
3439	207	m	1
3445	102	pc	1
3470	8493	app	2
3479	95	pc	4
355	36008	m	1
357	128	m	1
357	8546	m	3
369	38117	app	1
385	14502	app	1
394	22431	app	2
394	8516	app	4
399	203	m	3
4	34807	m	5
4	360	pc	9
4	611	m	11
4	8445	pc	9
403	190	pc	3
409	130	pc	1
413	26518	m	1
413	8442	app	1
428	309	m	2
450	133	m	2
463	14000	app	6
468	15520	pc	1
471	609	pc	6
497	130	app	2
500	207	app	2
523	310	app	1
531	125	pc	6
531	186	app	1
531	8543	pc	2
531	96	m	11
5333	156	app	1
5333	8558	m	3
541	130	app	5
556	8516	app	6
5632	111	pc	1
5632	156	m	1
5653	190	pc	1
5669	8493	m	3
572	35691	app	1
5756	95	pc	5
577	611	pc	1
5772	97	pc	3
5853	35984	m	1
5898	196	app	1
592	128	pc	2
592	8546	pc	2
615	8493	app	1
623	14455	m	3
637	8752	m	1
6700	168	m	9
6700	212	m	1
6718	14326	app	1
6760	14502	pc	1
6760	34806	m	1
6788	234	m	1
679	14419	pc	1
6803	207	app	1
686	26516	m	1
686	8558	app	3
693	8516	m	2
698	130	pc	1
7133	14326	m	1
7154	156	pc	1
722	102	app	1
725	14326	m	1
725	8608	app	1
728	15520	m	3
7289	8493	m	3
740	14354	app	1
7452	611	app	1
7468	111	m	3
7620	23065	pc	2
772	97	app	1
776	26523	app	1
783	8523	app	7
79	196	app	4
79	23087	app	1
7921	96	app	5
801	203	app	5
801	22431	pc	1
801	8516	pc	5
821	14419	m	1
837	34807	m	1
837	360	pc	11
837	611	m	13
837	8445	pc	3
845	14379	pc	7
845	96	app	12
8694	34806	app	1
8716	8523	m	4
882	234	pc	7
882	26516	app	1
8854	111	m	1
8854	8558	pc	1
8973	15520	m	1
914	8493	m	3
9146	8523	app	1
93	35828	m	8
9363	168	app	4
9363	212	app	2
9389	14502	pc	1
9389	34806	m	1
9409	96	pc	2
944	34806	app	1
946	29389	m	1
9481	196	m	1
9517	130	app	3
952	190	m	4
9551	8516	m	1
9617	35721	pc	1
9688	314	pc	1
9706	8558	app	2
9749	360	m	1
977	26523	pc	1
9799	156	app	1
9799	35694	pc	1
9799	8558	m	3
984	8523	pc	8
9854	8692	pc	1
9902	234	pc	1
9976	168	app	1
9993	8444	m	3
1016	309	pc	1
10175	36488	m	1
102	311	pc	9
10229	203	app	2
10229	8516	pc	5
1029	23087	pc	1
10362	199	m	2
10387	460	app	3
10394	609	pc	2
10417	8523	app	2
10454	125	pc	1
10454	8543	pc	1
10454	96	m	1
10492	196	pc	1
10492	609	m	1
10536	26523	m	1
10539	14326	pc	1
10552	125	m	1
10564	35721	pc	1
1057	14326	app	2
1067	34323	app	1
1067	38115	pc	1
1078	111	m	3
1078	8558	pc	2
1096	14326	pc	1
122	111	pc	6
122	156	m	10
12291	14326	app	2
12804	95	m	11
135	14502	m	2
147	14354	app	1
172	609	app	8
18	310	app	5
188	125	app	6
188	14379	m	7
188	8543	app	6
2039	95	pc	1
2041	460	app	1
2047	133	pc	1
2047	14455	pc	5
2047	35828	app	1
2048	168	m	1
2048	212	m	2
2048	26523	pc	1
2052	23087	app	1
2054	314	m	1
2247	14326	m	2
2248	128	app	1
228	14419	m	1
2284	14000	m	5
2296	460	m	3
2302	8608	app	1
2307	14455	m	6
2315	14286	pc	1
2323	22431	pc	1
2325	8444	pc	1
2328	14379	app	1
2328	609	pc	7
2329	8855	pc	1
2342	26523	app	1
2346	311	pc	1
2350	360	m	2
2360	8523	app	1
2363	186	m	1
2372	95	pc	1
2373	130	m	2
2373	203	pc	4
2378	96	app	2
2380	14455	pc	6
2381	168	m	2
2381	212	m	1
2381	26523	pc	1
2381	8659	pc	1
2393	35691	m	2
2398	36488	m	1
241	190	m	11
2422	96	app	6
265	14455	pc	8
265	35828	app	5
293	128	app	2
296	8516	app	7
297	199	m	1
3	710	app	3
3	97	app	4
304	118	m	1
3177	199	app	2
319	168	pc	12
319	212	pc	8
319	35721	m	3
3237	311	pc	1
3251	171	pc	1
3251	8523	app	6
3328	130	pc	1
3359	360	m	1
3434	168	m	12
3434	212	m	2
3434	26523	pc	1
3445	102	m	1
3453	14255	pc	1
3453	35694	pc	1
3479	95	m	4
3489	14000	app	5
355	8493	app	2
394	8493	pc	6
4	35691	pc	5
4	360	m	20
4	8445	m	9
403	190	m	3
408	95	pc	1
409	130	m	1
409	203	pc	3
414	15520	pc	1
424	14419	app	2
424	710	pc	1
424	97	pc	1
455	128	app	1
463	14419	pc	1
468	15520	m	1
471	196	pc	1
471	23087	pc	1
471	609	m	7
497	203	app	6
497	22431	pc	1
497	8516	pc	4
502	8516	app	1
523	34807	pc	1
523	36488	app	1
523	611	pc	2
531	125	m	7
531	8543	m	3
5334	609	pc	1
541	203	app	6
541	22431	pc	2
541	8516	pc	7
556	8493	pc	2
5632	111	m	1
5632	8558	pc	1
5653	15520	pc	1
5653	190	m	1
5709	14526	app	1
5733	14286	app	1
5756	95	m	4
577	360	pc	1
5845	125	pc	1
5845	186	app	2
5845	8543	pc	3
5853	207	pc	1
592	128	m	2
592	8546	m	2
5928	14000	app	5
5942	22431	pc	1
613	168	app	4
613	212	app	3
637	156	pc	2
652	168	pc	5
652	212	pc	2
656	128	pc	1
656	8546	pc	1
6752	460	pc	6
6760	14502	m	1
6760	152	app	1
6770	96	app	2
679	14419	m	1
6793	212	pc	3
6921	14379	pc	2
698	130	m	1
698	203	pc	4
700	128	pc	1
700	8546	pc	3
710	133	app	1
7154	156	m	1
722	26523	app	3
728	14000	pc	4
7452	360	app	1
7468	156	app	1
7468	35694	pc	2
7620	23065	m	3
783	14286	app	1
791	22431	app	1
791	8516	app	2
7921	125	app	1
7951	97	pc	1
801	22431	m	1
801	8516	m	7
837	35691	pc	5
837	360	m	23
837	8445	m	3
845	125	app	7
845	14379	m	5
845	8543	app	4
8694	14502	app	2
872	34323	pc	1
882	234	m	7
8854	14255	pc	1
8854	156	app	1
8854	35694	pc	2
8854	8558	m	1
8973	14000	pc	3
8973	190	app	2
9363	26523	app	1
9389	14502	m	1
9409	125	pc	2
9409	8543	pc	1
9409	96	m	2
944	14502	app	1
9444	14526	app	1
9481	609	app	1
9499	8523	app	1
9517	203	app	1
952	23065	pc	7
9529	311	pc	1
9617	35721	m	1
968	8493	app	3
9688	314	m	1
9688	34806	pc	1
9717	95	pc	2
9749	611	app	1
977	26523	m	1
977	309	app	2
979	460	app	1
9799	111	app	3
9799	35694	m	1
9832	611	pc	1
984	14286	pc	8
984	8523	m	10
9854	8537	app	1
9854	8692	m	1
9902	234	m	1
9976	26523	app	1
10039	460	pc	1
1005	168	pc	4
1005	212	pc	1
10097	14526	pc	2
10106	186	pc	2
1016	102	pc	1
1016	309	m	1
10198	41588	pc	1
102	311	m	16
10229	8516	m	8
10260	128	app	1
1029	23087	m	1
1029	36011	pc	1
10291	22431	pc	1
1039	35694	app	3
10394	196	pc	3
10394	609	m	2
10454	125	m	1
10461	128	pc	1
10461	8546	pc	5
10492	196	m	1
10536	212	app	4
10539	14326	m	1
10552	96	app	6
10564	35721	m	1
1078	14255	pc	1
1078	156	app	4
1078	35694	pc	4
1078	8558	m	3
1096	14326	m	1
11296	130	pc	1
122	111	m	7
122	34323	app	1
122	8558	pc	5
12804	36008	app	1
135	34806	app	2
147	37981	app	3
158	23065	app	7
172	196	app	6
172	23087	app	1
1734	8523	pc	4
1734	8746	app	1
18	34807	pc	8
18	36488	app	2
18	611	pc	13
188	41588	pc	2
2015	14502	app	1
202	113	pc	1
202	23065	app	5
202	35984	pc	4
2032	128	app	2
2039	95	m	1
2040	35691	app	2
2045	36488	app	1
2047	133	m	1
2047	14455	m	7
2047	311	app	2
2048	26523	m	1
2049	14000	app	6
2052	156	pc	3
2054	14502	pc	1
2055	14286	pc	1
2315	14286	m	1
2319	102	app	1
2323	22431	m	1
2325	14526	app	2
2325	8444	m	1
2328	196	pc	1
2328	609	m	8
2329	186	pc	1
2329	8855	m	1
2346	311	m	1
2347	168	pc	7
2347	212	pc	1
2350	611	app	3
2363	8855	app	1
2363	96	pc	7
2364	14526	pc	1
2372	95	m	1
2373	203	m	6
2378	125	app	7
2378	8543	app	2
2380	14455	m	12
2380	311	app	1
2381	26523	m	1
2381	8659	m	1
2394	460	app	4
241	23065	pc	8
2422	125	app	7
2422	8543	app	6
2501	34807	app	1
265	14455	m	16
293	311	pc	1
296	8493	pc	1
304	207	app	7
319	168	m	27
319	212	m	11
319	8659	pc	2
3237	311	m	1
3251	171	m	1
3328	130	m	1
3328	203	pc	1
3359	611	app	1
3434	26523	m	1
3453	35694	m	1
3470	36488	pc	1
355	36008	app	1
357	128	app	1
394	36008	pc	2
394	8493	m	7
399	203	app	2
399	22431	pc	1
399	8516	pc	1
4	34807	app	5
4	35691	m	5
4	611	app	9
408	95	m	1
409	203	m	3
414	15520	m	1
424	97	m	1
428	309	app	2
450	133	app	2
450	8608	pc	1
463	14419	m	1
468	14000	pc	2
469	460	pc	1
471	196	m	2
471	23087	m	1
497	22431	m	1
497	8516	m	5
5	8752	pc	1
502	8493	pc	2
505	207	pc	1
518	14001	app	2
523	34807	m	1
523	360	pc	2
523	611	m	2
531	96	app	7
5333	8558	app	2
5334	196	pc	1
5334	609	m	1
536	186	pc	1
541	22431	m	2
541	8516	m	14
556	36008	pc	1
556	8493	m	4
5632	156	app	1
5632	35694	pc	2
5632	8558	m	1
5653	15520	m	1
5669	8493	app	2
577	360	m	1
5845	125	m	1
5845	8543	m	3
5853	207	m	1
5853	35984	app	1
5898	8537	pc	1
5942	22431	m	1
5942	8537	pc	1
5958	130	pc	1
623	14455	app	2
629	309	pc	1
637	111	pc	3
637	156	m	2
637	8752	app	1
652	168	m	6
652	212	m	2
652	8659	pc	1
656	128	m	1
656	8546	m	1
6700	168	app	7
6700	212	app	1
6752	460	m	6
6760	34806	app	1
6788	234	app	1
6793	212	m	3
6793	26523	pc	1
6805	8493	pc	1
686	234	pc	1
686	26516	app	1
6921	14379	m	2
693	8516	app	2
698	203	m	3
700	128	m	1
700	8546	m	3
7133	14326	app	1
728	14000	m	6
728	15520	app	4
7289	8493	app	1
7453	156	pc	1
7468	111	app	3
7468	35694	m	2
771	8855	pc	1
783	8735	pc	1
79	8537	pc	4
791	8493	pc	2
7951	14286	pc	1
7951	710	m	1
7951	97	m	1
811	15520	pc	3
821	14419	app	1
821	710	pc	1
821	97	pc	1
837	34807	app	1
837	35691	m	4
837	611	app	8
8582	710	pc	1
8694	8855	pc	1
8716	8523	app	5
872	156	pc	3
872	34323	m	1
8854	111	app	1
8854	35694	m	2
891	128	pc	4
891	8546	pc	3
8973	14000	m	6
8973	15520	app	1
914	8493	app	2
9146	8735	pc	1
93	14455	pc	11
93	35828	app	6
9389	34806	app	1
9409	125	m	2
9409	8543	m	1
946	29389	app	1
9481	196	app	1
952	190	app	4
952	23065	m	7
9529	311	m	1
9551	8516	app	1
9688	34806	m	1
9706	234	pc	2
9717	95	m	2
9749	360	app	1
979	310	pc	1
9799	8558	app	2
9811	8493	pc	1
9832	360	pc	5
9832	611	m	1
984	14286	m	7
9871	38115	pc	1
9993	8444	app	3
1	609	pc	19
10039	460	m	1
1005	168	m	5
1005	212	m	1
1005	26523	pc	1
10097	14526	m	2
10106	186	m	4
1016	102	m	1
10175	34807	pc	1
10198	41588	m	1
10198	609	pc	1
102	133	pc	8
102	356	app	1
10260	311	pc	1
1029	36011	m	1
10291	22431	m	1
10362	199	app	1
1039	234	pc	1
10394	196	m	3
10454	96	app	2
10461	128	m	1
10461	8546	m	3
10492	609	app	1
10506	156	pc	6
10513	130	pc	1
10536	26523	app	1
10552	125	app	1
1067	26516	pc	1
1067	611	pc	1
1078	111	app	4
1078	14255	m	1
1078	35694	m	3
1096	35136	pc	1
11077	611	pc	1
11296	130	m	1
122	156	app	6
122	8558	m	11
12804	95	app	6
135	14502	app	2
158	8442	pc	1
1734	8523	m	3
18	34807	m	5
18	360	pc	8
18	611	m	25
18	8445	pc	7
188	14379	app	4
188	41588	m	2
2	8855	pc	1
2015	8855	pc	1
202	113	m	1
202	35984	m	4
202	8442	pc	4
2045	8717	pc	1
2046	460	pc	1
2048	168	app	1
2048	212	app	1
2049	14419	pc	2
2052	111	pc	3
2052	156	m	3
2053	14379	pc	1
2054	14502	m	1
2054	314	app	1
2055	14286	m	1
222	8855	pc	1
2247	14326	app	2
228	14419	app	1
228	710	pc	1
228	97	pc	3
2284	14000	app	5
2284	8442	pc	1
2296	460	app	2
2307	14455	app	4
2307	8608	pc	1
2328	196	m	1
2329	186	m	1
2346	14455	pc	3
2347	168	m	9
2347	212	m	1
2347	26523	pc	1
2350	360	app	2
2354	97	pc	1
2360	8735	pc	1
2363	125	pc	8
2363	186	app	1
2363	8543	pc	5
2363	96	m	9
2364	14526	m	1
2373	130	app	4
2381	168	app	2
2381	212	app	1
2393	35691	app	2
241	190	app	5
241	23065	m	7
276	186	pc	2
293	311	m	1
296	8493	m	1
297	199	app	1
304	118	app	1
3177	14326	pc	1
319	35721	app	2
319	8659	m	1
3237	133	pc	1
3237	14455	pc	6
3251	8735	pc	2
330	130	pc	2
3328	203	m	1
3359	360	app	1
342	128	pc	7
342	8546	pc	8
3434	168	app	7
3434	212	app	2
3445	102	app	1
3470	36488	m	1
3479	95	app	4
394	36008	m	1
399	22431	m	1
399	8516	m	1
4	360	app	6
4	8445	app	5
403	190	app	2
413	309	pc	3
414	14000	pc	6
450	8608	m	1
468	14000	m	2
468	15520	app	1
469	460	m	1
471	609	app	4
5	34323	pc	5
5	8752	m	1
500	168	pc	2
500	212	pc	3
502	8493	m	2
505	118	pc	1
505	207	m	1
523	35691	pc	1
523	360	m	2
531	125	app	6
531	8543	app	2
5334	196	m	1
556	36008	m	1
5632	111	app	1
5632	35694	m	2
5633	609	pc	1
5653	14000	pc	5
5653	190	app	1
572	8523	pc	9
5756	95	app	4
577	611	app	1
5898	8537	m	1
592	128	app	1
592	8546	app	2
5936	36011	pc	1
5942	8537	m	1
5958	130	m	1
5958	203	pc	2
618	168	pc	1
618	212	pc	1
629	102	pc	5
629	309	m	1
637	111	m	3
637	8558	pc	4
652	8659	m	1
669	15520	pc	1
6718	460	pc	2
6745	190	pc	1
6760	14502	app	1
679	14419	app	1
679	97	pc	3
6793	26523	m	1
6803	168	pc	1
6803	212	pc	1
6805	8493	m	1
686	234	m	1
693	8493	pc	2
710	14326	pc	2
7154	156	app	1
7154	35694	pc	1
726	14455	pc	1
7303	34806	pc	1
740	207	pc	8
7453	111	pc	8
7453	156	m	1
7620	23065	app	2
7620	35984	pc	1
771	186	pc	2
771	8855	m	1
783	8735	m	1
79	8537	m	2
791	8493	m	3
7951	14286	m	1
801	22431	app	1
801	8516	app	5
811	15520	m	2
821	710	m	1
831	14502	pc	1
837	360	app	6
837	8445	app	3
8398	8558	pc	1
845	14379	app	3
858	207	pc	1
8582	14286	pc	1
8582	710	m	1
8694	186	pc	1
872	111	pc	3
872	156	m	3
8760	128	pc	1
8760	8546	pc	2
882	234	app	5
8854	8558	app	1
891	128	m	3
891	8546	m	3
910	460	pc	8
93	14455	m	25
9326	35691	pc	1
933	186	pc	1
9389	14502	app	1
9409	96	app	3
9449	14526	pc	1
9481	22431	pc	4
9529	14455	pc	1
9530	609	pc	1
9551	8493	pc	1
9617	35721	app	1
9656	35721	pc	1
9687	14379	pc	1
9688	314	app	1
9706	234	m	2
977	26523	app	1
979	310	m	1
9799	35694	app	1
9811	8493	m	1
9832	360	m	6
984	8523	app	6
9902	234	app	1
993	199	pc	1
1	196	pc	15
1	23087	pc	2
1	609	m	26
1005	26523	m	1
10088	26516	pc	1
1016	309	app	1
10198	609	m	1
102	133	m	15
102	311	app	6
10229	8516	app	6
10260	311	m	1
1029	23087	app	1
1039	234	m	1
10394	609	app	1
10454	125	app	1
10492	196	app	1
10506	111	pc	1
10506	156	m	7
10513	130	m	1
10513	203	pc	1
10539	14326	app	1
10564	35721	app	1
1057	460	pc	8
1067	26516	m	1
1067	360	pc	4
1067	611	m	1
1078	8558	app	3
1096	14326	app	1
1096	35136	m	1
11077	360	pc	3
11077	611	m	1
122	111	app	5
122	26516	pc	4
12291	460	pc	9
12804	190	pc	6
14357	26531	pc	1
147	207	pc	9
158	8442	m	1
172	8537	pc	2
18	35691	pc	7
18	360	m	19
18	8445	m	6
188	130	pc	9
2	186	pc	3
2	8855	m	1
2015	186	pc	2
202	8442	m	3
2037	128	pc	3
2037	8546	pc	1
2038	118	pc	1
2039	95	app	1
2045	35691	pc	1
2045	8717	m	1
2046	460	m	1
2047	133	app	1
2047	14455	app	4
2047	8608	pc	1
2048	26523	app	1
2049	14419	m	2
2052	111	m	3
2053	14379	m	1
2055	97	app	1
222	186	pc	1
222	8855	m	1
2248	14455	pc	2
228	710	m	1
228	97	m	1
2284	14419	pc	1
2284	8442	m	1
2307	8608	m	1
2315	14286	app	1
2323	22431	app	1
2323	8692	pc	1
2325	8444	app	1
2328	609	app	6
2329	96	pc	2
2344	34807	pc	1
2346	14455	m	3
2346	311	app	1
2347	26523	m	1
2354	14286	pc	1
2354	97	m	1
2360	8735	m	1
2363	125	m	8
2363	8543	m	5
2371	118	pc	1
2372	95	app	1
2373	203	app	5
2373	8516	pc	1
2380	14455	app	5
2380	8608	pc	1
2381	26523	app	1
2381	8659	app	1
2390	36011	pc	1
2429	8523	pc	8
2501	37863	pc	2
265	14455	app	4
276	186	m	2
291	15520	pc	1
293	133	pc	1
297	14363	pc	1
304	35721	pc	3
319	168	app	9
319	212	app	6
3198	156	pc	1
3237	133	m	1
3237	14455	m	12
3237	311	app	1
3251	171	app	1
3251	8735	m	2
330	130	m	2
330	203	pc	5
3328	130	app	1
342	128	m	8
342	8546	m	11
3434	26523	app	1
3453	35694	app	1
37	199	pc	5
394	8493	app	5
4	35691	app	5
4	37863	pc	8
4	8746	pc	1
408	95	app	1
409	203	app	3
409	8516	pc	1
413	102	pc	2
413	309	m	4
414	14000	m	3
414	15520	app	1
450	14326	pc	2
463	14419	app	1
463	710	pc	1
463	97	pc	6
471	196	app	1
471	23087	app	1
497	22431	app	1
497	8516	app	4
5	156	pc	11
5	34323	m	3
500	168	m	2
500	212	m	4
500	8659	pc	1
505	118	m	1
505	8609	pc	1
523	34807	app	1
523	35691	m	1
523	611	app	2
5334	609	app	1
536	96	pc	8
541	22431	app	2
541	37861	pc	1
541	8516	app	6
556	8493	app	3
5632	8558	app	1
5633	609	m	1
5653	14000	m	9
5653	15520	app	1
5669	36488	pc	1
572	14286	pc	5
572	8523	m	11
5756	190	pc	1
577	360	app	1
5845	125	app	1
5845	8543	app	2
5853	207	app	1
5898	37861	pc	1
592	311	pc	2
5942	22431	app	1
5942	8692	pc	1
5958	203	m	1
606	199	pc	4
618	168	m	1
618	212	m	2
629	102	m	5
629	26523	pc	2
637	156	app	2
637	8558	m	5
652	168	app	5
652	212	app	2
656	128	app	2
669	15520	m	1
6718	460	m	2
6745	15520	pc	3
6745	190	m	1
6752	460	app	6
6793	212	app	3
6803	168	m	2
6803	212	m	1
6803	26523	pc	1
6803	8659	pc	1
6921	14379	app	1
6921	609	pc	1
693	148	pc	1
693	8493	m	3
698	203	app	3
698	8516	pc	1
700	128	app	1
700	8546	app	4
710	14326	m	2
7154	35694	m	1
726	14455	m	1
728	14000	app	5
7289	36488	pc	2
7303	14502	pc	1
7303	34806	m	1
740	118	pc	1
740	207	m	11
7453	111	m	9
7468	35694	app	3
7620	35984	m	1
771	186	m	1
776	314	app	1
79	14255	pc	1
79	35694	pc	6
79	8692	pc	1
7921	130	pc	1
7951	710	app	1
7951	97	app	1
801	8493	pc	3
811	14000	pc	6
831	14502	m	1
837	35691	app	4
837	37863	pc	3
8398	8558	m	1
845	130	pc	8
8481	156	pc	5
858	118	pc	1
858	207	m	1
8582	14286	m	1
8601	8543	pc	1
8694	186	m	1
8716	8735	pc	1
872	111	m	2
872	34323	app	1
872	8558	pc	2
8760	128	m	1
8760	8546	m	2
8854	35694	app	2
8973	14000	app	4
901	128	pc	1
901	8546	pc	3
910	460	m	9
9326	35691	m	1
933	186	m	1
9409	125	app	2
9409	8543	app	1
9481	22431	m	4
9481	8537	pc	1
952	23065	app	6
9529	14455	m	1
9530	609	m	2
9551	8493	m	1
961	14455	pc	2
9656	35721	m	1
9688	34806	app	1
9717	95	app	2
977	152	pc	1
977	314	pc	1
9799	234	pc	2
9832	611	app	1
984	14286	app	6
9871	26516	pc	1
993	199	m	1
1	196	m	24
1	23087	m	2
1	36011	pc	1
10039	460	app	1
1005	168	app	5
1005	212	app	1
10088	26516	m	1
10088	360	pc	1
10097	14526	app	2
10106	8543	pc	1
1016	102	app	1
10198	41588	app	1
10229	8493	pc	2
10260	14455	pc	1
1029	156	pc	5
1029	36011	app	1
10291	22431	app	1
10394	196	app	3
10461	128	app	1
10467	35984	m	1
10485	611	pc	1
10492	22431	pc	1
10506	111	m	1
10506	8558	pc	1
10513	203	m	1
10524	14326	pc	1
1057	460	m	11
1067	360	m	4
1078	14255	app	1
1078	35694	app	3
1086	199	pc	1
11296	130	app	1
122	26516	m	3
122	29389	pc	2
122	8558	app	4
12291	460	m	11
12804	15520	pc	2
12804	190	m	4
14357	26531	m	1
147	118	pc	2
147	207	m	14
172	8537	m	2
1734	171	pc	1
1734	8523	app	3
18	34807	app	4
18	35691	m	8
18	611	app	8
188	130	m	16
188	203	pc	8
188	41588	app	2
2	186	m	4
2015	186	m	2
202	113	app	1
202	35984	app	4
2032	14455	pc	8
2037	128	m	2
2038	118	m	1
2039	190	pc	2
2040	710	pc	1
2045	35691	m	1
2047	8608	m	1
2052	14255	pc	1
2052	156	app	2
2052	35694	pc	8
2054	14502	app	1
2055	14286	app	1
222	186	m	1
2248	14455	m	2
2284	14419	m	1
2292	36011	pc	1
2299	309	pc	1
2328	196	app	1
2329	125	pc	1
2329	8543	pc	1
2329	96	m	2
2347	168	app	7
2347	212	app	1
2354	14286	m	1
2363	96	app	7
2364	14526	app	1
2371	118	m	1
2373	8516	m	1
2378	130	pc	4
2378	14001	pc	1
2380	8608	m	1
2390	36011	m	1
2398	35691	pc	2
241	23065	app	5
241	35984	pc	2
2422	130	pc	7
2429	8523	m	9
2501	37863	m	3
276	96	pc	12
291	15520	m	1
293	133	m	1
296	8493	app	1
297	14363	m	2
304	168	pc	11
304	212	pc	6
304	35721	m	4
3163	128	pc	1
3163	8546	pc	2
319	8659	app	2
3198	156	m	1
330	203	m	6
3328	203	app	1
3328	8516	pc	1
3439	168	pc	1
3445	314	pc	1
3470	36488	app	1
3479	15520	pc	1
355	15520	pc	1
362	34323	pc	1
37	199	m	6
37	36014	pc	1
375	34806	pc	1
394	36008	app	1
399	22431	app	1
399	8516	app	1
4	37863	m	7
4	8746	m	1
403	35984	pc	1
408	190	pc	3
409	8516	m	1
413	102	m	2
413	26523	pc	6
414	26513	pc	1
450	14326	m	2
450	8608	app	1
463	710	m	1
463	97	m	6
468	14000	app	2
469	460	app	1
497	8493	pc	3
5	111	pc	5
5	156	m	17
5	8752	app	1
500	8659	m	2
502	8493	app	2
505	207	app	1
505	8609	m	1
520	609	pc	1
523	360	app	1
536	125	pc	3
536	8543	pc	1
536	96	m	10
541	37861	m	1
541	8493	pc	8
556	36008	app	1
5632	35694	app	2
5669	36488	m	1
572	14286	m	4
5722	314	pc	1
5756	190	m	1
5898	8537	app	1
592	311	m	2
5942	8537	app	1
5942	8692	m	2
5958	130	app	1
606	199	m	4
606	36014	pc	1
613	35828	pc	1
629	26523	m	1
629	309	app	1
637	111	app	2
652	8659	app	1
669	14000	pc	4
6745	15520	m	3
6752	310	pc	1
6760	186	pc	1
6770	130	pc	1
6793	26523	app	1
6803	26523	m	1
6803	8659	m	1
6805	8493	app	1
686	234	app	1
6921	609	m	1
693	148	m	1
697	190	pc	1
698	8516	m	1
700	311	pc	1
7133	460	pc	7
728	14419	pc	1
7303	14502	m	1
740	118	m	1
740	8609	pc	1
7452	37981	pc	1
7452	8523	pc	1
7453	156	app	1
7453	35694	pc	1
7468	234	pc	1
7576	207	pc	1
7620	207	pc	4
771	8855	app	1
771	96	pc	4
783	14526	pc	1
783	8735	app	1
79	14255	m	1
79	35694	m	5
79	8537	app	3
791	8493	app	2
7921	130	m	1
7921	203	pc	1
7951	14286	app	1
801	36008	pc	1
801	8493	m	2
811	14000	m	11
811	15520	app	2
837	37863	m	3
845	130	m	9
845	203	pc	13
8481	156	m	5
858	118	m	1
8601	8543	m	1
8694	8855	app	1
8694	96	pc	8
872	156	app	2
872	8558	m	1
8854	234	pc	1
891	128	app	3
891	8546	app	3
901	128	m	1
901	8546	m	3
93	14455	app	5
933	96	pc	1
9389	186	pc	1
9481	8537	m	1
9517	8493	pc	2
961	14455	m	2
9617	128	pc	4
9617	8546	pc	2
9687	41588	pc	3
9706	234	app	2
977	152	m	1
979	310	app	1
9799	234	m	2
9811	8493	app	1
9832	360	app	5
984	8735	pc	5
9871	26516	m	1
9871	360	pc	1
1	36011	m	1
1	609	app	14
10039	310	pc	1
1005	26523	app	1
10088	360	m	1
10159	8537	pc	1
10175	34807	app	1
10175	35691	m	1
10198	609	app	1
102	133	app	7
102	8608	pc	7
10229	8493	m	2
10260	14455	m	2
10260	311	app	1
1029	111	pc	3
1029	156	m	5
1039	234	app	1
10467	207	pc	1
10485	360	pc	1
10485	611	m	1
10492	22431	m	1
10506	156	app	6
10506	35694	pc	3
10506	8558	m	2
10513	130	app	1
10524	14326	m	1
10552	130	pc	1
10564	128	pc	1
1067	26516	app	1
1067	611	app	1
1078	234	pc	3
1086	199	m	1
1096	35136	app	1
122	29389	m	2
13951	97	pc	2
147	118	m	2
147	8609	pc	1
158	8442	app	1
16	8855	pc	1
172	24056	pc	1
172	35694	pc	9
1734	171	m	1
18	360	app	5
18	8445	app	5
188	203	m	17
2	8855	app	1
2	96	pc	11
2015	96	pc	14
202	8442	app	3
2032	14455	m	11
2039	15520	pc	1
2039	190	m	2
2040	14286	pc	3
2040	710	m	1
2040	97	m	1
2041	26516	pc	1
2041	611	pc	1
2045	8717	app	1
2046	460	app	1
2049	14419	app	1
2052	111	app	3
2052	35694	m	8
2053	14379	app	1
2053	609	pc	8
222	8855	app	1
222	96	pc	4
2247	460	pc	4
228	710	app	1
228	97	app	2
2284	8442	app	1
2292	36011	m	1
2299	309	m	1
2307	8608	app	1
2319	14502	pc	3
2328	22431	pc	2
2329	125	m	1
2329	8543	m	1
2346	14455	app	2
2346	8608	pc	1
2347	26523	app	1
2360	8735	app	1
2363	125	app	6
2363	8543	app	4
2372	15520	pc	3
2372	190	m	1
2378	130	m	3
