sloc1	scate2	zdprice	online_price	member_price	price	diff	range
16	8659	0.2	14.4	10.8	11.56	-2.84	-0.197222222222
16	8735	0.54	14.4	10.8	11.628	-2.772	-0.1925
16	14000	18.37	33.6	25.2	30.554	-3.046	-0.0906547619048
16	14286	0.6	14.4	10.8	11.64	-2.76	-0.191666666667
16	14326	3.16	20.16	15.12	16.76	-3.4	-0.168650793651
16	14354	2.36	14.4	10.8	11.992	-2.408	-0.167222222222
16	14419	3.17	14.4	10.8	12.154	-2.246	-0.155972222222
16	14455	7.41	33.6	25.2	28.362	-5.238	-0.155892857143
16	14526	1.2	14.4	10.8	11.76	-2.64	-0.183333333333
16	22431	5.03	23.52	17.64	19.822	-3.698	-0.157227891156
16	23087	3.83	23.52	17.64	19.582	-3.938	-0.167431972789
16	35828	0.73	14.4	10.8	11.666	-2.734	-0.189861111111
16	41588	2.16	14.4	10.8	11.952	-2.448	-0.17
18	96	273.8	307.68	230.76	300.904	-6.776	-0.0220228809152
18	97	1.41	43.92	32.94	35.418	-8.502	-0.193579234973
18	102	58.47	88.8	66.6	82.734	-6.066	-0.0683108108108
18	111	52.56	67.92	50.94	64.848	-3.072	-0.0452296819788
18	118	1.35	23.52	17.64	19.086	-4.434	-0.188520408163
18	125	218.44	304.8	228.6	287.528	-17.272	-0.0566666666667
18	128	5.36	136.8	102.6	110.512	-26.288	-0.19216374269
18	130	8.28	46.32	34.74	38.712	-7.608	-0.164248704663
18	133	8.73	52.8	39.6	43.986	-8.814	-0.166931818182
18	145	1.23	37.68	28.26	30.39	-7.29	-0.19347133758
18	156	236.43	188.88	141.66	198.39	9.51	0.0503494282084
18	168	195.17	174.72	131.04	178.81	4.09	0.0234088827839
18	190	26.59	57.84	43.38	51.59	-6.25	-0.10805670816
18	196	12.7	95.28	71.46	78.764	-16.516	-0.173341729639
18	199	2.88	46.32	34.74	37.632	-8.688	-0.187564766839
18	203	113.19	177.12	132.84	164.334	-12.786	-0.0721883468835
18	207	4.96	55.44	41.58	45.344	-10.096	-0.182106782107
18	212	34.85	112.8	84.6	97.21	-15.59	-0.138209219858
18	234	45.86	114.72	86.04	100.948	-13.772	-0.120048814505
18	309	4.82	44.88	33.66	36.868	-8.012	-0.178520499109
18	310	14.17	65.28	48.96	55.058	-10.222	-0.156587009804
18	311	8.72	52.8	39.6	43.984	-8.816	-0.16696969697
18	314	2.35	30.0	22.5	24.47	-5.53	-0.184333333333
18	360	25.6	57.84	43.38	51.392	-6.448	-0.111479944675
18	609	100.64	185.76	139.32	168.736	-17.024	-0.0916451335056
18	611	10.18	127.68	95.76	104.18	-23.5	-0.184053884712
18	710	8.32	40.56	30.42	34.112	-6.448	-0.158974358974
18	712	3.05	7.44	5.58	6.562	-0.878	-0.118010752688
18	8442	3.02	43.92	32.94	35.74	-8.18	-0.186247723133
18	8445	12.08	51.12	38.34	43.312	-7.808	-0.152738654147
18	8516	310.54	129.6	97.2	165.788	36.188	0.279228395062
18	8523	84.79	88.08	66.06	87.422	-0.658	-0.00747048138056
18	8537	2.67	36.96	27.72	30.102	-6.858	-0.185551948052
18	8543	5.07	65.04	48.78	53.046	-11.994	-0.184409594096
18	8546	1.22	20.16	15.12	16.372	-3.788	-0.187896825397
18	8558	17.66	73.2	54.9	62.092	-11.108	-0.15174863388
18	8608	9.22	64.08	48.06	53.108	-10.972	-0.171223470662
18	8659	1.65	68.16	51.12	54.858	-13.302	-0.195158450704
18	8692	1.8	14.4	10.8	11.88	-2.52	-0.175
18	8717	8.93	14.4	10.8	13.306	-1.094	-0.0759722222222
18	8735	3.56	37.44	28.08	30.664	-6.776	-0.180982905983
18	8752		3.12	2.34			
18	8761	0.4	14.4	10.8	11.6	-2.8	-0.194444444444
18	8855	1.35	20.16	15.12	16.398	-3.762	-0.186607142857
18	14000	51.45	330.72	248.04	274.866	-55.854	-0.168886066763
18	14001	2.74	33.12	24.84	27.044	-6.076	-0.18345410628
18	14286	19.21	131.52	98.64	109.058	-22.462	-0.170787712895
18	14326	105.0	166.32	124.74	154.056	-12.264	-0.0737373737374
18	14354	5.6	52.8	39.6	43.36	-9.44	-0.178787878788
18	14379	1.58	3.12	2.34	2.812	-0.308	-0.0987179487179
18	14419	1.58	52.8	39.6	42.556	-10.244	-0.194015151515
18	14455	46.8	113.52	85.14	100.176	-13.344	-0.11754756871
18	14526	3.42	26.4	19.8	21.804	-4.596	-0.174090909091
18	15520	1.08	7.68	5.76	6.36	-1.32	-0.171875
18	22431	31.12	98.4	73.8	84.944	-13.456	-0.13674796748
18	23065	17.82	65.28	48.96	55.788	-9.492	-0.145404411765
18	23087	18.26	96.24	72.18	80.644	-15.596	-0.162053200333
18	26516	3.04	14.4	10.8	12.128	-2.272	-0.157777777778
18	26518	1.2	14.4	10.8	11.76	-2.64	-0.183333333333
18	26523	13.75	109.2	81.9	90.11	-19.09	-0.174816849817
18	26531	6.01	47.76	35.82	39.41	-8.35	-0.174832495812
18	29389	1.4	7.68	5.76	6.424	-1.256	-0.163541666667
18	34323	12.15	61.68	46.26	51.774	-9.906	-0.16060311284
18	34806	2.16	41.52	31.14	33.648	-7.872	-0.189595375723
18	35136	9.73	46.32	34.74	39.002	-7.318	-0.15798791019
18	35691	8.19	32.16	24.12	27.366	-4.794	-0.149067164179
18	35694	12.5	78.96	59.22	65.668	-13.292	-0.168338399189
18	35721	3.07	51.36	38.52	41.702	-9.658	-0.18804517134
18	35828	4.15	14.4	10.8	12.35	-2.05	-0.142361111111
18	37981	2.17	14.4	10.8	11.954	-2.446	-0.169861111111
37	95	158.73	117.84	88.38	126.018	8.178	0.069399185336
37	96	167.85	181.44	136.08	178.722	-2.718	-0.0149801587302
37	97	2.1	35.52	26.64	28.836	-6.684	-0.188175675676
37	102	24.01	45.84	34.38	41.474	-4.366	-0.0952443280977
37	111	38.68	67.92	50.94	62.072	-5.848	-0.0861012956419
37	118	1.14	51.36	38.52	41.316	-10.044	-0.195560747664
37	125	80.74	220.8	165.6	192.788	-28.012	-0.126865942029
37	128	6.16	64.56	48.42	52.88	-11.68	-0.180916976456
37	130	6.96	46.32	34.74	38.448	-7.872	-0.169948186528
37	133	24.03	52.8	39.6	47.046	-5.754	-0.108977272727
37	152		20.16	15.12			
37	156	166.24	266.88	200.16	246.752	-20.128	-0.0754196642686
37	168	133.53	102.48	76.86	108.69	6.21	0.0605971896956
37	171	1.11	14.4	10.8	11.742	-2.658	-0.184583333333
37	186	1.44	14.4	10.8	11.808	-2.592	-0.18
37	190	10.05	46.32	34.74	39.066	-7.254	-0.156606217617
37	196	13.82	57.84	43.38	49.036	-8.804	-0.152213001383
37	199	4.48	36.0	27.0	29.696	-6.304	-0.175111111111
37	203	118.6	78.96	59.22	86.888	7.928	0.10040526849
37	207	16.88	52.8	39.6	45.616	-7.184	-0.136060606061
37	212	34.31	91.2	68.4	79.822	-11.378	-0.12475877193
37	234	26.98	66.72	50.04	58.772	-7.948	-0.11912470024
37	309	5.14	46.32	34.74	38.084	-8.236	-0.17780656304
37	310	16.81	81.36	61.02	68.45	-12.91	-0.158677482793
37	311	12.33	61.44	46.08	51.618	-9.822	-0.15986328125
37	314	0.39	7.44	5.58	6.03	-1.41	-0.189516129032
37	360	28.25	57.84	43.38	51.922	-5.918	-0.102316735823
37	460	61.63	65.28	48.96	64.55	-0.73	-0.0111825980392
37	609	18.3	87.12	65.34	73.356	-13.764	-0.157988980716
37	611	7.84	78.96	59.22	64.736	-14.224	-0.180141843972
37	798	1.44	34.8	26.1	28.128	-6.672	-0.191724137931
37	8442	4.91	43.2	32.4	35.542	-7.658	-0.177268518519
37	8493	24.59	49.92	37.44	44.854	-5.066	-0.101482371795
37	8516	37.36	88.8	66.6	78.512	-10.288	-0.115855855856
37	8523	168.48	64.56	48.42	85.344	20.784	0.321933085502
37	8537	3.7	36.96	27.72	30.308	-6.652	-0.179978354978
37	8543	3.84	46.32	34.74	37.824	-8.496	-0.183419689119
37	8546	1.26	14.4	10.8	11.772	-2.628	-0.1825
37	8558	32.56	65.28	48.96	58.736	-6.544	-0.100245098039
37	8608	3.69	14.16	10.62	12.066	-2.094	-0.147881355932
37	8659	4.5	62.16	46.62	50.628	-11.532	-0.185521235521
37	8735	16.43	46.32	34.74	40.342	-5.978	-0.129058721934
37	8752		3.12	2.34			
37	14000	106.13	174.48	130.86	160.81	-13.67	-0.0783470884915
37	14001		10.32	7.74			
37	14255	1.62	14.4	10.8	11.844	-2.556	-0.1775
37	14286	5.9	55.92	41.94	45.916	-10.004	-0.178898426323
37	14326	22.62	57.84	43.38	50.796	-7.044	-0.121784232365
37	14363	3.67	7.44	5.58	6.686	-0.754	-0.101344086022
37	14379	1.81	4.56	3.42	4.01	-0.55	-0.120614035088
37	14419	5.44	27.84	20.88	23.36	-4.48	-0.16091954023
37	14455	62.77	80.4	60.3	76.874	-3.526	-0.043855721393
37	14502	9.39	48.96	36.72	41.046	-7.914	-0.161642156863
37	14526	7.19	46.32	34.74	38.494	-7.826	-0.168955094991
37	22431	19.16	49.68	37.26	43.576	-6.104	-0.122866344605
37	23087	37.3	100.56	75.42	87.908	-12.652	-0.125815433572
37	26516	0.99	14.4	10.8	11.718	-2.682	-0.18625
37	26521	0.2	3.12	2.34	2.536	-0.584	-0.187179487179
37	26523	17.43	60.96	45.72	52.254	-8.706	-0.14281496063
37	26531	9.41	50.16	37.62	42.01	-8.15	-0.162480063796
37	34807	2.51	24.96	18.72	20.47	-4.49	-0.179887820513
37	35136		14.4	10.8			
37	35691	2.0	24.96	18.72	20.368	-4.592	-0.183974358974
37	35694	5.78	53.04	39.78	43.588	-9.452	-0.178205128205
37	35721	1.25	42.72	32.04	34.426	-8.294	-0.194147940075
37	35828	3.0	21.36	16.02	17.688	-3.672	-0.17191011236
37	35984	2.17	10.32	7.74	8.69	-1.63	-0.157945736434
37	36008	1.26	26.88	20.16	21.756	-5.124	-0.190625
37	37863	3.31	14.4	10.8	12.182	-2.218	-0.154027777778
37	37981	1.43	14.4	10.8	11.806	-2.594	-0.180138888889
79	95	43.9	65.28	48.96	61.004	-4.276	-0.0655024509804
79	96	253.92	151.68	113.76	172.128	20.448	0.134810126582
79	102	15.66	52.08	39.06	44.796	-7.284	-0.139861751152
79	111	37.23	60.24	45.18	55.638	-4.602	-0.0763944223108
79	118		3.12	2.34			
79	125	91.8	269.52	202.14	233.976	-35.544	-0.131878895815
79	130	8.97	52.8	39.6	44.034	-8.766	-0.166022727273
79	133	7.39	36.0	27.0	30.278	-5.722	-0.158944444444
79	145	1.08	19.44	14.58	15.768	-3.672	-0.188888888889
79	148	4.53	35.28	26.46	29.13	-6.15	-0.174319727891
79	156	51.73	191.76	143.82	163.754	-28.006	-0.146047142261
79	168	82.95	116.4	87.3	109.71	-6.69	-0.0574742268041
79	190	4.3	57.84	43.38	47.132	-10.708	-0.185131396957
79	196	13.98	66.0	49.5	55.596	-10.404	-0.157636363636
79	199	2.34	37.44	28.08	30.42	-7.02	-0.1875
79	203	68.65	78.96	59.22	76.898	-2.062	-0.0261144883485
79	207	11.8	57.84	43.38	48.632	-9.208	-0.159197786999
79	212	47.12	88.32	66.24	80.08	-8.24	-0.0932971014493
79	234	26.1	84.0	63.0	72.42	-11.58	-0.137857142857
79	309	7.27	43.2	32.4	36.014	-7.186	-0.166342592593
79	310	9.53	51.12	38.34	42.802	-8.318	-0.162715179969
79	311	12.34	51.12	38.34	43.364	-7.756	-0.15172143975
79	314	0.2	14.4	10.8	11.56	-2.84	-0.197222222222
79	360	45.32	57.84	43.38	55.336	-2.504	-0.0432918395574
79	460	26.76	65.28	48.96	57.576	-7.704	-0.118014705882
79	609	79.98	115.2	86.4	108.156	-7.044	-0.0611458333333
79	611	26.41	88.8	66.6	76.322	-12.478	-0.140518018018
79	710	10.08	54.96	41.22	45.984	-8.976	-0.163318777293
79	8445	7.86	33.84	25.38	28.644	-5.196	-0.153546099291
79	8493	24.54	58.32	43.74	51.564	-6.756	-0.115843621399
79	8516	123.73	81.6	61.2	90.026	8.426	0.103259803922
79	8523	80.79	63.36	47.52	66.846	3.486	0.0550189393939
79	8537	0.53	21.36	16.02	17.194	-4.166	-0.195037453184
79	8546	2.46	14.4	10.8	12.012	-2.388	-0.165833333333
79	8558	9.88	51.12	38.34	42.872	-8.248	-0.161345852895
79	8608	6.17	21.84	16.38	18.706	-3.134	-0.143498168498
79	8609		3.12	2.34			
79	8659	12.23	54.48	40.86	46.03	-8.45	-0.155102790015
79	8735		60.48	45.36			
79	14000	60.33	132.96	99.72	118.434	-14.526	-0.109250902527
79	14286	3.8	52.8	39.6	43.0	-9.8	-0.185606060606
79	14326	22.36	56.64	42.48	49.784	-6.856	-0.12104519774
79	14354	2.52	29.76	22.32	24.312	-5.448	-0.183064516129
79	14379	0.54	3.12	2.34	2.604	-0.516	-0.165384615385
79	14419	0.38	25.68	19.26	20.62	-5.06	-0.197040498442
79	14455	48.82	91.2	68.4	82.724	-8.476	-0.0929385964912
79	14526	2.76	51.36	38.52	41.64	-9.72	-0.189252336449
79	22431	23.57	78.72	59.04	67.69	-11.03	-0.140116869919
79	23065	4.6	14.4	10.8	12.44	-1.96	-0.136111111111
79	23087	7.44	90.24	67.68	73.68	-16.56	-0.183510638298
79	26516	0.18	3.12	2.34	2.532	-0.588	-0.188461538462
79	29389	17.2	7.68	5.76	9.584	1.904	0.247916666667
79	34323	8.11	59.76	44.82	49.43	-10.33	-0.172858099063
79	34806	5.46	25.68	19.26	21.636	-4.044	-0.157476635514
79	35136	6.4	59.28	44.46	48.704	-10.576	-0.178407557355
79	35691	2.14	26.4	19.8	21.548	-4.852	-0.183787878788
79	35694	6.12	49.68	37.26	40.968	-8.712	-0.175362318841
79	35721	1.22	36.24	27.18	29.236	-7.004	-0.193267108168
79	35828	7.49	43.68	32.76	36.442	-7.238	-0.165705128205
79	35984	0.39	14.4	10.8	11.598	-2.802	-0.194583333333
79	36008	2.04	3.12	2.34	2.904	-0.216	-0.0692307692308
79	41588	3.78	14.4	10.8	12.276	-2.124	-0.1475
93	95	111.63	88.8	66.6	93.366	4.566	0.0514189189189
93	96	75.8	120.48	90.36	111.544	-8.936	-0.0741699867198
93	97	0.4	26.88	20.16	21.584	-5.296	-0.197023809524
93	102	5.04	27.84	20.88	23.28	-4.56	-0.163793103448
93	111	17.68	43.44	32.58	38.288	-5.152	-0.118600368324
93	125	131.47	147.84	110.88	144.566	-3.274	-0.0221455627706
93	128	5.85	7.68	5.76	7.314	-0.366	-0.04765625
93	130	4.12	52.8	39.6	43.064	-9.736	-0.184393939394
93	133	0.93	7.68	5.76	6.33	-1.35	-0.17578125
93	156	48.32	96.24	72.18	86.656	-9.584	-0.0995843724023
93	168	90.02	102.24	76.68	99.796	-2.444	-0.0239045383412
93	186	0.95	14.4	10.8	11.71	-2.69	-0.186805555556
93	190	9.7	33.12	24.84	28.436	-4.684	-0.141425120773
93	196	7.71	28.08	21.06	24.006	-4.074	-0.145085470085
93	199	1.08	7.44	5.58	6.168	-1.272	-0.170967741935
93	207	4.76	37.44	28.08	30.904	-6.536	-0.174572649573
93	212	28.0	54.0	40.5	48.8	-5.2	-0.0962962962963
93	234	22.93	71.04	53.28	61.418	-9.622	-0.13544481982
93	309	0.33	14.4	10.8	11.586	-2.814	-0.195416666667
93	310	7.68	68.64	51.48	56.448	-12.192	-0.177622377622
93	311	4.84	36.96	27.72	30.536	-6.424	-0.17380952381
93	360	16.76	52.8	39.6	45.592	-7.208	-0.136515151515
93	460	26.3	38.64	28.98	36.172	-2.468	-0.0638716356108
93	609	21.68	108.24	81.18	90.928	-17.312	-0.159940872136
93	611	29.27	78.72	59.04	68.83	-9.89	-0.125635162602
93	8442	2.01	26.4	19.8	21.522	-4.878	-0.184772727273
93	8444	10.86	3.12	2.34	4.668	1.548	0.496153846154
93	8445	1.73	14.4	10.8	11.866	-2.534	-0.175972222222
93	8493	5.66	20.64	15.48	17.644	-2.996	-0.14515503876
93	8516	46.7	72.24	54.18	67.132	-5.108	-0.0707087486157
93	8523	34.58	46.08	34.56	43.78	-2.3	-0.0499131944444
93	8537	10.92	7.68	5.76	8.328	0.648	0.084375
93	8543	1.88	21.36	16.02	17.464	-3.896	-0.182397003745
93	8659	2.88	52.32	39.24	42.432	-9.888	-0.188990825688
93	8735	3.48	21.36	16.02	17.784	-3.576	-0.167415730337
93	8752		3.12	2.34			
93	14000	24.58	151.68	113.76	126.26	-25.42	-0.167589662447
93	14001	3.6	14.4	10.8	12.24	-2.16	-0.15
93	14286	2.03	34.56	25.92	28.054	-6.506	-0.188252314815
93	14326	11.99	47.76	35.82	40.606	-7.154	-0.149790619765
93	14354	2.34	15.12	11.34	12.564	-2.556	-0.169047619048
93	14379	2.44	20.16	15.12	16.616	-3.544	-0.175793650794
93	14419	5.12	14.4	10.8	12.544	-1.856	-0.128888888889
93	14455	20.22	69.12	51.84	59.34	-9.78	-0.141493055556
93	14502	4.45	21.36	16.02	17.978	-3.382	-0.158333333333
93	22431	3.35	19.44	14.58	16.222	-3.218	-0.165534979424
93	23087	6.72	64.56	48.42	52.992	-11.568	-0.179182156134
93	26523	4.47	41.28	30.96	33.918	-7.362	-0.178343023256
93	26531	1.65	7.68	5.76	6.474	-1.206	-0.15703125
93	35721	0.51	14.4	10.8	11.622	-2.778	-0.192916666667
93	35828	6.38	14.4	10.8	12.796	-1.604	-0.111388888889
93	36008	0.4	7.44	5.58	6.032	-1.408	-0.189247311828
102	95	90.01	109.44	82.08	105.554	-3.886	-0.0355080409357
102	96	305.24	277.92	208.44	283.384	5.464	0.019660333909
102	97	18.28	84.96	63.72	71.624	-13.336	-0.156967984934
102	102	47.08	65.28	48.96	61.64	-3.64	-0.0557598039216
102	111	66.1	84.24	63.18	80.612	-3.628	-0.0430674264008
102	113		20.16	15.12			
102	118	1.28	48.24	36.18	38.848	-9.392	-0.194693200663
102	125	194.02	304.08	228.06	282.068	-22.012	-0.0723888450408
102	128	2.63	93.36	70.02	75.214	-18.146	-0.194365895458
102	130	28.13	83.28	62.46	72.25	-11.03	-0.132444764649
102	133	28.22	51.12	38.34	46.54	-4.58	-0.089593114241
102	145	0.52	21.36	16.02	17.192	-4.168	-0.195131086142
102	152		20.16	15.12			
102	156	434.17	327.6	245.7	348.914	21.314	0.065061050061
102	168	291.84	136.32	102.24	167.424	31.104	0.228169014085
102	171	0.28	3.12	2.34	2.552	-0.568	-0.182051282051
102	186	1.75	14.4	10.8	11.87	-2.53	-0.175694444444
102	190	16.26	63.6	47.7	54.132	-9.468	-0.148867924528
102	196	17.9	66.72	50.04	56.956	-9.764	-0.146342925659
102	199	7.58	43.2	32.4	36.076	-7.124	-0.164907407407
102	203	185.23	241.68	181.26	230.39	-11.29	-0.0467146640185
102	207	8.01	59.28	44.46	49.026	-10.254	-0.172975708502
102	212	109.58	86.64	64.98	91.228	4.588	0.0529547553093
102	234	44.64	88.8	66.6	79.968	-8.832	-0.0994594594595
102	309	15.33	46.32	34.74	40.122	-6.198	-0.133808290155
102	310	36.89	129.6	97.2	111.058	-18.542	-0.143070987654
102	311	24.29	49.92	37.44	44.794	-5.126	-0.102684294872
102	314	2.5	28.8	21.6	23.54	-5.26	-0.182638888889
102	350	2.88	35.52	26.64	28.992	-6.528	-0.183783783784
102	360	17.91	51.12	38.34	44.478	-6.642	-0.129929577465
102	460	82.04	88.8	66.6	87.448	-1.352	-0.0152252252252
102	609	34.65	115.92	86.94	99.666	-16.254	-0.140217391304
102	611	20.45	78.96	59.22	67.258	-11.702	-0.148201621074
102	710	37.1	53.04	39.78	49.852	-3.188	-0.0601055806938
102	798	1.21	26.88	20.16	21.746	-5.134	-0.19099702381
102	8442	3.77	27.12	20.34	22.45	-4.67	-0.172197640118
102	8445	29.39	46.32	34.74	42.934	-3.386	-0.0731001727116
102	8493	12.77	56.64	42.48	47.866	-8.774	-0.15490819209
102	8516	89.25	88.8	66.6	88.89	0.09	0.00101351351351
102	8523	106.4	80.16	60.12	85.408	5.248	0.0654690618762
102	8537	4.46	37.44	28.08	30.844	-6.596	-0.176175213675
102	8543	11.76	72.96	54.72	60.72	-12.24	-0.167763157895
102	8546	2.62	14.4	10.8	12.044	-2.356	-0.163611111111
102	8558	25.35	60.72	45.54	53.646	-7.074	-0.116501976285
102	8608	27.54	51.12	38.34	46.404	-4.716	-0.0922535211268
102	8645	1.55	36.96	27.72	29.878	-7.082	-0.191612554113
102	8659	4.53	76.8	57.6	62.346	-14.454	-0.188203125
102	8692	0.54	14.4	10.8	11.628	-2.772	-0.1925
102	8735	7.41	51.12	38.34	42.378	-8.742	-0.171009389671
102	8752		3.12	2.34			
102	8761		3.12	2.34			
102	14000	80.41	181.44	136.08	161.234	-20.206	-0.111364638448
102	14001	4.38	36.0	27.0	29.676	-6.324	-0.175666666667
102	14286	5.99	62.64	46.98	51.31	-11.33	-0.180874840358
102	14326	57.32	88.8	66.6	82.504	-6.296	-0.0709009009009
102	14354	9.02	46.32	34.74	38.86	-7.46	-0.161053540587
102	14379	6.45	36.24	27.18	30.282	-5.958	-0.16440397351
102	14419	10.81	46.32	34.74	39.218	-7.102	-0.153324697755
102	14455	104.93	124.32	93.24	120.442	-3.878	-0.0311936936937
102	15520	2.11	20.16	15.12	16.55	-3.61	-0.179067460317
102	22431	28.94	77.28	57.96	67.612	-9.668	-0.125103519669
102	23087	53.38	152.16	114.12	132.404	-19.756	-0.12983701367
102	26513		14.4	10.8			
102	26516	1.18	21.36	16.02	17.324	-4.036	-0.188951310861
102	26520		3.12	2.34			
102	26523	19.18	60.96	45.72	52.604	-8.356	-0.137073490814
102	26531	8.74	51.12	38.34	42.644	-8.476	-0.165805946792
102	29389	5.61	33.84	25.38	28.194	-5.646	-0.166843971631
102	34323	11.68	65.04	48.78	54.368	-10.672	-0.164083640836
102	34806	4.39	14.4	10.8	12.398	-2.002	-0.139027777778
102	34807	4.1	14.4	10.8	12.34	-2.06	-0.143055555556
102	35136	9.0	41.76	31.32	35.208	-6.552	-0.156896551724
102	35694	9.77	65.76	49.32	54.562	-11.198	-0.170285888078
102	35721	1.57	42.72	32.04	34.49	-8.23	-0.192649812734
102	35828	24.42	36.0	27.0	33.684	-2.316	-0.0643333333333
102	35984	0.5	20.16	15.12	16.228	-3.932	-0.19503968254
102	36008	1.36	37.44	28.08	30.224	-7.216	-0.192735042735
102	36012	12.15	3.12	2.34	4.926	1.806	0.578846153846
102	36488	0.64	14.4	10.8	11.648	-2.752	-0.191111111111
102	37861	0.59	14.4	10.8	11.638	-2.762	-0.191805555556
102	37863	2.37	24.96	18.72	20.442	-4.518	-0.181009615385
102	37981	1.08	14.4	10.8	11.736	-2.664	-0.185
102	41588	2.34	14.4	10.8	11.988	-2.412	-0.1675
122	95	116.35	108.24	81.18	109.862	1.622	0.014985218034
122	96	251.28	138.96	104.22	161.424	22.464	0.161658031088
122	102	12.04	51.12	38.34	43.304	-7.816	-0.15289514867
122	111	17.01	57.84	43.38	49.674	-8.166	-0.141182572614
122	118	3.97	23.52	17.64	19.61	-3.91	-0.166241496599
122	125	129.11	125.76	94.32	126.43	0.67	0.00532760814249
122	128	4.46	57.84	43.38	47.164	-10.676	-0.184578146611
122	130	13.44	49.2	36.9	42.048	-7.152	-0.145365853659
122	145	3.03	10.8	8.1	9.246	-1.554	-0.143888888889
122	152	0.54	21.36	16.02	17.196	-4.164	-0.194943820225
122	156	60.8	139.68	104.76	123.904	-15.776	-0.112943871707
122	168	116.19	78.96	59.22	86.406	7.446	0.0943009118541
122	186	0.95	14.4	10.8	11.71	-2.69	-0.186805555556
122	190	12.08	52.8	39.6	44.656	-8.144	-0.154242424242
122	196	6.67	59.28	44.46	48.758	-10.522	-0.177496626181
122	199	0.93	14.4	10.8	11.706	-2.694	-0.187083333333
122	203	96.54	78.96	59.22	82.476	3.516	0.0445288753799
122	212	34.52	64.56	48.42	58.552	-6.008	-0.0930607187113
122	234	13.42	57.84	43.38	48.956	-8.884	-0.153596127248
122	309	6.16	31.44	23.58	26.384	-5.056	-0.160814249364
122	310	3.52	46.32	34.74	37.76	-8.56	-0.184801381693
122	311	5.67	46.32	34.74	38.19	-8.13	-0.175518134715
122	314	0.8	3.12	2.34	2.656	-0.464	-0.148717948718
122	360	11.84	57.12	42.84	48.064	-9.056	-0.158543417367
122	609	20.25	88.8	66.6	75.09	-13.71	-0.154391891892
122	611	3.63	72.0	54.0	58.326	-13.674	-0.189916666667
122	710	7.06	33.6	25.2	28.292	-5.308	-0.157976190476
122	8442	3.7	36.0	27.0	29.54	-6.46	-0.179444444444
122	8445	2.69	36.0	27.0	29.338	-6.662	-0.185055555556
122	8493	3.96	57.36	43.02	46.68	-10.68	-0.186192468619
122	8516	48.07	80.88	60.66	74.318	-6.562	-0.0811325420376
122	8523	62.27	56.4	42.3	57.574	1.174	0.0208156028369
122	8537	1.14	26.4	19.8	21.348	-5.052	-0.191363636364
122	8543	6.55	37.44	28.08	31.262	-6.178	-0.165010683761
122	8546	1.97	14.4	10.8	11.914	-2.486	-0.172638888889
122	8558	14.21	36.96	27.72	32.41	-4.55	-0.123106060606
122	8608	5.61	41.52	31.14	34.338	-7.182	-0.172976878613
122	8659	3.4	89.04	66.78	71.912	-17.128	-0.192362982929
122	8717	1.62	15.12	11.34	12.42	-2.7	-0.178571428571
122	8735	5.35	46.32	34.74	38.126	-8.194	-0.176899827288
122	8746		20.16	15.12			
122	8752		7.44	5.58			
122	8855		3.12	2.34			
122	14000	92.31	138.24	103.68	129.054	-9.186	-0.0664496527778
122	14326	25.79	57.36	43.02	51.046	-6.314	-0.110076708508
122	14379	1.7	3.12	2.34	2.836	-0.284	-0.0910256410256
122	14419	9.9	57.12	42.84	47.676	-9.444	-0.165336134454
122	14455	32.35	67.2	50.4	60.23	-6.97	-0.103720238095
122	23065	12.02	53.28	39.96	45.028	-8.252	-0.15487987988
122	23087	47.7	65.04	48.78	61.572	-3.468	-0.0533210332103
122	26516	0.55	14.4	10.8	11.63	-2.77	-0.192361111111
122	26523	4.88	59.76	44.82	48.784	-10.976	-0.183668005355
122	26531	5.03	36.0	27.0	29.806	-6.194	-0.172055555556
122	34323	1.4	41.76	31.32	33.688	-8.072	-0.193295019157
122	35136		3.12	2.34			
122	35721	0.94	14.4	10.8	11.708	-2.692	-0.186944444444
122	35828	1.34	14.16	10.62	11.596	-2.564	-0.181073446328
122	35984	1.57	14.4	10.8	11.834	-2.566	-0.178194444444
135	95	34.39	52.56	39.42	48.926	-3.634	-0.0691400304414
135	96	157.14	143.04	107.28	145.86	2.82	0.0197147651007
135	97		26.88	20.16			
135	102	2.02	33.6	25.2	27.284	-6.316	-0.187976190476
135	111	11.09	50.64	37.98	42.73	-7.91	-0.156200631912
135	125	49.22	60.0	45.0	57.844	-2.156	-0.0359333333333
135	130	1.1	23.28	17.46	18.844	-4.436	-0.190549828179
135	133		14.4	10.8			
135	156	18.48	92.16	69.12	77.424	-14.736	-0.159895833333
135	168	66.78	65.04	48.78	65.388	0.348	0.00535055350554
135	186	0.6	14.4	10.8	11.64	-2.76	-0.191666666667
135	190	3.31	20.16	15.12	16.79	-3.37	-0.167162698413
135	196	1.16	28.08	21.06	22.696	-5.384	-0.191737891738
135	203	59.01	51.84	38.88	53.274	1.434	0.027662037037
135	207	1.99	26.88	20.16	21.902	-4.978	-0.185193452381
135	212	3.27	48.24	36.18	39.246	-8.994	-0.18644278607
135	234	11.23	59.04	44.28	49.478	-9.562	-0.16195799458
135	309	2.22	14.4	10.8	11.964	-2.436	-0.169166666667
135	310	10.4	28.8	21.6	25.12	-3.68	-0.127777777778
135	311	3.04	30.96	23.22	25.376	-5.584	-0.180361757106
135	360	1.57	33.6	25.2	27.194	-6.406	-0.190654761905
