sloc1	scate2	platform	clks_one_day	sloc-scate	online_price	member_price	valid_rate_new	jz_clks_one_day	predict_clks	pos_ctr	common_pos_jz	common_pos_zd	start_pos	end_pos	zd_get_clks	acp_jz	zd_cnt	zdprice
265	26531	pc	445	265-26531	41.28	30.96	0.22	14.0	97.9	0.268613607189	6.0	1	7.0	12.0	14.0	1.0	5.0	2.8
265	26531	app	98	265-26531	41.28	30.96	1.0	9.0	98.0	0.24347826087	5.0	1	6.0	11.0	9.0	2.06333333333	5.0	3.71
265	26531	m	159	265-26531	41.28	30.96	0.54	16.0	85.86	0.0268336314848	13.0	1	14.0	19.0	2.0	1.37722222222	5.0	0.55
265	8719	pc	45	265-8719	14.4	10.8	1.0	0.0	45.0	0.191823899371	1.0	0	2.0	7.0	9.0		5.0	
265	8719	app	35	265-8719	14.4	10.8	1.0	0.0	35.0	0.521912350598	1.0	0	2.0	7.0	18.0		5.0	
265	8719	m	6	265-8719	14.4	10.8	1.0	0.0	6.0	0.333333333333	1.0	0	2.0	7.0	2.0		5.0	
296	234	app	67	296-234	7.92	5.94	1.0	1.0	67.0	0.6	2.0	5	3.0	17.0	1.0	1.0	14.0	0.07
296	234	m	18	296-234	7.92	5.94	1.0	0.0	18.0	0.838461538462	2.0	5	3.0	17.0	15.0	0.87	14.0	0.93
296	234	pc	2	296-234	7.92	5.94	0.63	0.0	1.26	0.7	2.0	5	3.0	17.0	1.0	0.9	14.0	0.06
304	360	pc	82	304-360	35.52	26.64	0.7	17.0	57.4	0.108620689655	12.0	2	13.0	19.0	6.0	1.244	6.0	1.24
304	360	app	281	304-360	35.52	26.64	1.0	26.0	281.0	0.350101626016	4.0	2	5.0	11.0	26.0	1.69079545455	6.0	7.33
304	360	m	240	304-360	35.52	26.64	1.0	46.0	240.0	0.0404280618312	24.0	2	25.0	31.0	10.0	1.14111111111	6.0	1.9
319	168	m	942	319-168	102.24	76.68	0.91	266.0	857.22	0.0430694570822	27.0	13	28.0	40.0	37.0	1.94478587253	12.0	6.0
319	168	pc	463	319-168	102.24	76.68	0.6	88.0	277.8	0.308569667078	12.0	13	13.0	25.0	86.0	1.37844179894	12.0	9.88
319	168	app	1446	319-168	102.24	76.68	1.0	327.0	1446.0	0.324545813586	9.0	13	10.0	22.0	327.0	3.60377783473	12.0	98.2
319	37863	pc	34	319-37863	14.4	10.8	1.0	6.0	34.0	0.149377593361	4.0	2	5.0	11.0	5.0	0.95	6.0	0.79
319	37863	app	36	319-37863	14.4	10.8	1.0	2.0	36.0	0.353174603175	3.0	2	4.0	10.0	2.0	0.9	6.0	0.3
319	37863	m	22	319-37863	14.4	10.8	0.87	2.0	19.14	0.283870967742	3.0	2	4.0	10.0	2.0	0.9	6.0	0.3
3328	130	m	2	3328-130	14.4	10.8	1.0	0.0	2.0	0.571428571429	1.0	0	2.0	7.0	1.0		5.0	
3328	130	pc	8	3328-130	14.4	10.8	1.0	0.0	8.0	0.105263157895	1.0	0	2.0	7.0	1.0	0.966666666667	5.0	0.19
3328	130	app	6	3328-130	14.4	10.8	1.0	0.0	6.0	0.279069767442	1.0	0	2.0	7.0	2.0	1.11	5.0	0.44
3328	156	app	915	3328-156	42.24	31.68	1.0	8.0	915.0	0.385551568107	2.0	0	3.0	8.0	8.0		5.0	
3328	156	m	309	3328-156	42.24	31.68	0.97	11.0	299.73	0.354704797048	2.0	0	3.0	8.0	11.0		5.0	
3328	156	pc	60	3328-156	42.24	31.68	0.78	4.0	46.8	0.264150943396	2.0	0	3.0	8.0	4.0		5.0	
342	96	app	1526	342-96	174.72	131.04	1.0	430.0	1526.0	0.218957612052	14.0	9	15.0	33.0	334.0	4.88116607143	18.0	90.57
342	96	m	2798	342-96	174.72	131.04	0.76	828.0	2126.48	0.0788788482157	22.0	9	23.0	41.0	168.0	2.79332880422	18.0	26.07
342	96	pc	481	342-96	174.72	131.04	0.33	178.0	158.73	0.194897656482	19.0	9	20.0	38.0	31.0	3.19517806268	18.0	5.5
3434	26523	m	5	3434-26523	23.52	17.64	1.0	0.0	5.0	0.333333333333	1.0	0	2.0	7.0	2.0	1.0	5.0	0.4
3434	26523	pc	8	3434-26523	23.52	17.64	0.6	0.0	4.8	0.393442622951	1.0	0	2.0	7.0	2.0	1.0	5.0	0.4
3434	26523	app	25	3434-26523	23.52	17.64	1.0	0.0	25.0	0.419889502762	1.0	0	2.0	7.0	10.0	1.0	5.0	2.0
37	26523	pc	150	37-26523	60.96	45.72	0.59	36.0	88.5	0.206666666667	10.0	13	11.0	23.0	18.0	2.00952380952	12.0	3.01
37	26523	app	351	37-26523	60.96	45.72	1.0	42.0	351.0	0.409257003654	7.0	13	8.0	20.0	42.0	2.90130952381	12.0	10.15
37	26523	m	318	37-26523	60.96	45.72	1.0	93.0	318.0	0.076164874552	27.0	13	28.0	40.0	24.0	2.13658024691	12.0	4.27
4	26518	app	34	4-26518	26.88	20.16	1.0	1.0	34.0	0.352697095436	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
4	26518	m	9	4-26518	26.88	20.16	1.0	1.0	9.0	0.582089552239	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
4	26518	pc	8	4-26518	26.88	20.16	0.7	0.0	5.6	0.423728813559	1.0	0	2.0	7.0	2.0	1.07333333333	5.0	0.43
4	35691	m	55	4-35691	35.28	26.46	0.27	1.0	14.85	0.224226804124	5.0	0	6.0	11.0	1.0	4.34	5.0	0.87
4	35691	pc	17	4-35691	35.28	26.46	0.77	5.0	13.09	0.288	5.0	0	6.0	11.0	4.0	1.61166666667	5.0	1.29
4	35691	app	107	4-35691	35.28	26.46	1.0	9.0	107.0	0.253989361702	5.0	0	6.0	11.0	9.0	1.045	5.0	1.88
4	8516	pc	416	4-8516	168.0	126.0	0.65	108.0	270.4	0.12487135506	11.0	2	12.0	18.0	34.0	2.3775	6.0	13.47
4	8516	app	892	4-8516	168.0	126.0	0.82	149.0	731.44	0.178090967329	9.0	2	10.0	16.0	130.0	4.47285409035	6.0	96.91
4	8516	m	1856	4-8516	168.0	126.0	0.7	509.0	1299.2	0.042314202185	16.0	2	17.0	23.0	55.0	2.497501924	6.0	22.89
424	8659	app	20	424-8659	26.88	20.16	1.0	0.0	20.0	0.575342465753	1.0	0	2.0	7.0	12.0		5.0	
424	8659	m	140	424-8659	26.88	20.16	1.0	0.0	140.0	0.696846388606	1.0	0	2.0	7.0	98.0		5.0	
424	8659	pc	30	424-8659	26.88	20.16	1.0	0.0	30.0	0.161137440758	1.0	0	2.0	7.0	5.0	1.22	5.0	1.22
424	95	pc	56	424-95	60.24	45.18	0.85	14.0	47.6	0.276381909548	6.0	7	7.0	23.0	13.0	2.54333333333	16.0	2.07
424	95	app	544	424-95	60.24	45.18	1.0	48.0	544.0	0.541611971646	5.0	7	6.0	22.0	48.0	3.20393678161	16.0	9.61
424	95	m	652	424-95	60.24	45.18	0.96	52.0	625.92	0.423068505143	6.0	7	7.0	23.0	52.0	1.52037037037	16.0	4.94
424	97	m	48	424-97	26.88	20.16	1.0	0.0	48.0	0.429411764706	1.0	0	2.0	7.0	21.0		5.0	
424	97	pc	5	424-97	26.88	20.16	0.7	0.0	3.5	0.416666666667	1.0	0	2.0	7.0	1.0	1.11	5.0	0.22
424	97	app	86	424-97	26.88	20.16	1.0	0.0	86.0	0.511627906977	0.0	0	1.0	6.0	44.0		5.0	
428	26523	m	0	428-26523	23.52	17.64	1.0	0.0	0.0	1.0	0.0	0	1.0	6.0	0.0		5.0	
428	26523	pc	1	428-26523	23.52	17.64	1.0	0.0	1.0	0.333333333333	0.0	0	1.0	6.0	0.0		5.0	
428	26523	app	5	428-26523	23.52	17.64	1.0	0.0	5.0	0.358974358974	0.0	0	1.0	6.0	2.0		5.0	
463	14419	m	12	463-14419	12.24	9.18	0.83	0.0	9.96	0.411111111111	1.0	7	2.0	18.0	4.0		16.0	
463	14419	pc	17	463-14419	12.24	9.18	0.56	0.0	9.52	0.634146341463	1.0	7	2.0	18.0	6.0	1.0	16.0	0.38
463	14419	app	49	463-14419	12.24	9.18	1.0	1.0	49.0	0.722063037249	1.0	7	2.0	18.0	1.0	1.0	16.0	0.06
463	35694	pc	20	463-35694	24.96	18.72	0.84	5.0	16.8	0.194444444444	6.0	1	7.0	12.0	3.0	0.9	5.0	0.54
463	35694	app	39	463-35694	24.96	18.72	1.0	5.0	39.0	0.125448028674	5.0	1	6.0	11.0	5.0	0.99	5.0	0.99
463	35694	m	35	463-35694	24.96	18.72	1.0	5.0	35.0	0.155378486056	5.0	1	6.0	11.0	5.0	0.925	5.0	0.92
471	23087	m	71	471-23087	29.52	22.14	0.98	4.0	69.58	0.506958250497	1.0	0	2.0	7.0	4.0	0.9	5.0	0.72
471	23087	pc	7	471-23087	29.52	22.14	0.66	0.0	4.62	0.34693877551	1.0	0	2.0	7.0	2.0	0.9	5.0	0.36
471	23087	app	40	471-23087	29.52	22.14	1.0	2.0	40.0	0.483985765125	1.0	0	2.0	7.0	2.0	0.9	5.0	0.36
471	310	app	109	471-310	42.24	31.68	1.0	15.0	109.0	0.328964613368	4.0	0	5.0	10.0	15.0	1.11	5.0	3.33
471	310	m	69	471-310	42.24	31.68	1.0	12.0	69.0	0.174180327869	5.0	0	6.0	11.0	12.0	1.0	5.0	2.4
471	310	pc	80	471-310	42.24	31.68	0.62	15.0	49.6	0.137010676157	5.0	0	6.0	11.0	7.0	1.0	5.0	1.4
497	22431	m	17	497-22431	24.96	18.72	1.0	0.0	17.0	0.605042016807	1.0	5	2.0	16.0	10.0	1.0	14.0	0.71
497	22431	pc	10	497-22431	24.96	18.72	1.0	0.0	10.0	0.657534246575	1.0	5	2.0	16.0	7.0		14.0	
497	22431	app	55	497-22431	24.96	18.72	1.0	0.0	55.0	0.627906976744	1.0	5	2.0	16.0	35.0	1.0	14.0	2.5
497	8516	m	49	497-8516	34.32	25.74	0.92	8.0	45.08	0.261627906977	5.0	1	6.0	11.0	8.0	1.6025	5.0	2.56
497	8516	pc	26	497-8516	34.32	25.74	0.49	4.0	12.74	0.197802197802	4.0	1	5.0	10.0	3.0	1.1925	5.0	0.72
497	8516	app	274	497-8516	34.32	25.74	1.0	24.0	274.0	0.292860865034	4.0	1	5.0	10.0	24.0	1.3415625	5.0	6.44
523	611	m	9	523-611	12.24	9.18	1.0	1.0	9.0	0.544117647059	2.0	0	3.0	8.0	1.0	1.09	5.0	0.22
523	611	pc	18	523-611	12.24	9.18	1.0	1.0	18.0	0.176923076923	2.0	0	3.0	8.0	1.0	1.09	5.0	0.22
523	611	app	28	523-611	12.24	9.18	1.0	0.0	28.0	0.397959183673	2.0	0	3.0	8.0	11.0	1.17	5.0	2.57
541	22431	m	71	541-22431	24.96	18.72	0.79	13.0	56.09	0.181086519115	2.0	1	3.0	8.0	10.0	1.16	5.0	2.32
541	22431	pc	37	541-22431	24.96	18.72	0.76	6.0	28.12	0.301158301158	2.0	1	3.0	8.0	6.0	1.16	5.0	1.39
541	22431	app	146	541-22431	24.96	18.72	1.0	19.0	146.0	0.349951124145	2.0	1	3.0	8.0	19.0	1.16517857143	5.0	4.43
541	26516	app	35	541-26516	14.4	10.8	1.0	0.0	35.0	0.463414634146	1.0	2	2.0	8.0	16.0	1.26	6.0	3.36
541	26516	m	51	541-26516	14.4	10.8	0.95	0.0	48.45	0.210526315789	1.0	2	2.0	8.0	10.0	1.365	6.0	2.28
541	26516	pc	14	541-26516	14.4	10.8	0.34	0.0	4.76	0.186274509804	1.0	2	2.0	8.0	1.0	1.12	6.0	0.19
541	8516	m	284	541-8516	81.84	61.38	0.91	53.0	258.44	0.142641888498	14.0	11	15.0	25.0	37.0	1.97930555556	10.0	7.32
541	8516	pc	581	541-8516	81.84	61.38	0.35	41.0	203.35	0.104694028017	7.0	11	8.0	18.0	21.0	1.61583333333	10.0	3.39
541	8516	app	334	541-8516	81.84	61.38	1.0	67.0	334.0	0.423569598634	6.0	11	7.0	17.0	67.0	3.24392633229	10.0	21.73
556	8493	m	14	556-8493	7.68	5.76	0.73	1.0	10.22	0.23	4.0	0	5.0	10.0	1.0	0.755	5.0	0.15
556	8493	pc	9	556-8493	7.68	5.76	0.44	1.0	3.96	0.136363636364	2.0	0	3.0	8.0	1.0	0.9	5.0	0.18
556	8493	app	20	556-8493	7.68	5.76	0.69	0.0	13.8	0.36301369863	3.0	0	4.0	9.0	5.0	1.0	5.0	1.0
5928	8558	pc	3	5928-8558	14.4	10.8	0.31	0.0	0.93	0.291666666667	3.0	0	4.0	9.0	0.0	0.99	5.0	0.0
5928	8558	app	5	5928-8558	14.4	10.8	1.0	0.0	5.0	0.282051282051	3.0	0	4.0	9.0	1.0	0.9	5.0	0.18
5928	8558	m	8	5928-8558	14.4	10.8	0.79	2.0	6.32	0.0833333333333	4.0	0	5.0	10.0	1.0	0.866666666667	5.0	0.17
606	26523	pc	82	606-26523	72.72	54.54	0.55	1.0	45.1	0.464347826087	2.0	2	3.0	9.0	1.0	6.1525	6.0	1.03
606	26523	app	89	606-26523	72.72	54.54	1.0	2.0	89.0	0.443017656501	1.0	2	2.0	8.0	2.0		6.0	
606	26523	m	60	606-26523	72.72	54.54	1.0	5.0	60.0	0.368794326241	2.0	2	3.0	9.0	5.0		6.0	
613	8523	pc	18	613-8523	20.16	15.12	0.53	4.0	9.54	0.192307692308	7.0	0	8.0	13.0	2.0	1.895	5.0	0.76
613	8523	app	106	613-8523	20.16	15.12	1.0	37.0	106.0	0.255033557047	5.0	0	6.0	11.0	27.0	1.65880952381	5.0	8.96
613	8523	m	51	613-8523	20.16	15.12	0.81	9.0	41.31	0.257617728532	6.0	0	7.0	12.0	9.0	1.98	5.0	3.56
629	234	pc	40	629-234	42.24	31.68	0.63	6.0	25.2	0.105263157895	6.0	1	7.0	12.0	3.0	1.44095238095	5.0	0.86
629	234	app	127	629-234	42.24	31.68	0.97	5.0	123.19	0.287793952968	4.0	1	5.0	10.0	5.0	1.79375	5.0	1.79
629	234	m	46	629-234	42.24	31.68	0.5	2.0	23.0	0.094512195122	9.0	1	10.0	15.0	2.0	1.4525	5.0	0.58
637	156	m	158	637-156	60.0	45.0	0.92	15.0	145.36	0.283649503162	2.0	2	3.0	9.0	15.0	1.31	6.0	3.28
637	156	pc	59	637-156	60.0	45.0	0.83	10.0	48.97	0.17661097852	2.0	2	3.0	9.0	9.0	1.31	6.0	1.96
637	156	app	271	637-156	60.0	45.0	1.0	22.0	271.0	0.310199789695	2.0	2	3.0	9.0	22.0	1.24666666667	6.0	4.57
652	168	m	233	652-168	38.64	28.98	0.55	21.0	128.15	0.288073394495	6.0	5	7.0	21.0	21.0	3.05347619048	14.0	4.58
652	168	pc	103	652-168	38.64	28.98	0.55	12.0	56.65	0.437067773167	5.0	5	6.0	20.0	12.0	2.21	14.0	1.89
652	168	app	227	652-168	38.64	28.98	1.0	30.0	227.0	0.544367526746	5.0	5	6.0	20.0	30.0	3.3385	14.0	7.15
652	212	m	67	652-212	7.68	5.76	1.0	10.0	67.0	0.30021141649	2.0	3	3.0	10.0	10.0	1.231875	7.0	1.76
652	212	pc	22	652-212	7.68	5.76	0.85	6.0	18.7	0.16875	2.0	3	3.0	10.0	3.0	1.23	7.0	0.53
652	212	app	55	652-212	7.68	5.76	1.0	6.0	55.0	0.282051282051	2.0	3	3.0	10.0	6.0	1.194	7.0	1.02
669	609	pc	146	669-609	70.08	52.56	0.7	36.0	102.2	0.236559139785	11.0	11	12.0	22.0	24.0	1.01123809524	10.0	2.43
669	609	app	350	669-609	70.08	52.56	1.0	37.0	350.0	0.390949857318	6.0	11	7.0	17.0	37.0	3.61866666667	10.0	13.39
669	609	m	325	669-609	70.08	52.56	0.82	118.0	266.5	0.0881578947368	20.0	11	21.0	31.0	23.0	0.895408163265	10.0	2.06
6921	14379	m	4	6921-14379	14.4	10.8	1.0	0.0	4.0	0.129032258065	2.0	0	3.0	8.0	1.0	0.9	5.0	0.18
6921	14379	pc	4	6921-14379	14.4	10.8	1.0	0.0	4.0	0.241379310345	2.0	0	3.0	8.0	1.0		5.0	
6921	14379	app	2	6921-14379	14.4	10.8	1.0	0.0	2.0	0.75	1.0	0	2.0	7.0	2.0	0.9	5.0	0.36
6921	460	app	14	6921-460	14.4	10.8	1.0	0.0	14.0	0.616161616162	0.0	1	1.0	6.0	9.0		5.0	
6921	460	m	19	6921-460	14.4	10.8	1.0	0.0	19.0	0.693430656934	0.0	1	1.0	6.0	13.0		5.0	
6921	460	pc	3	6921-460	14.4	10.8	1.0	0.0	3.0	0.142857142857	0.0	1	1.0	6.0	0.0		5.0	
710	8516	app	125	710-8516	19.2	14.4	0.9	7.0	112.5	0.409817351598	4.0	3	5.0	12.0	7.0	1.0	7.0	1.0
710	8516	m	44	710-8516	19.2	14.4	1.0	6.0	44.0	0.277955271565	4.0	3	5.0	12.0	6.0	1.9	7.0	1.63
710	8516	pc	13	710-8516	19.2	14.4	0.35	0.0	4.55	0.164835164835	3.0	3	4.0	11.0	1.0	3.0	7.0	0.43
722	311	app	55	722-311	19.2	14.4	1.0	3.0	55.0	0.389743589744	2.0	1	3.0	8.0	3.0		5.0	
722	311	m	15	722-311	19.2	14.4	0.83	1.0	12.45	0.122641509434	3.0	1	4.0	9.0	1.0	1.0825	5.0	0.22
722	311	pc	34	722-311	19.2	14.4	0.41	2.0	13.94	0.337448559671	3.0	1	4.0	9.0	2.0		5.0	
7453	199	pc	3	7453-199	14.4	10.8	1.0	0.0	3.0	0.166666666667	1.0	0	2.0	7.0	0.0		5.0	
7453	199	app	4	7453-199	14.4	10.8	1.0	0.0	4.0	0.645161290323	0.0	0	1.0	6.0	3.0		5.0	
751	111	pc	14	751-111	7.68	5.76	0.65	2.0	9.1	0.0918367346939	1.0	1	2.0	7.0	1.0	1.0	5.0	0.2
751	111	app	11	751-111	7.68	5.76	1.0	1.0	11.0	0.525641025641	1.0	1	2.0	7.0	1.0	1.28583333333	5.0	0.26
751	111	m	18	751-111	7.68	5.76	1.0	2.0	18.0	0.175572519084	1.0	1	2.0	7.0	2.0	0.9	5.0	0.36
772	190	pc	40	772-190	20.16	15.12	0.97	4.0	38.8	0.43109540636	6.0	3	7.0	14.0	4.0	1.4775	7.0	0.84
772	190	app	34	772-190	20.16	15.12	1.0	4.0	34.0	0.224066390041	5.0	3	6.0	13.0	4.0	1.74333333333	7.0	1.0
772	190	m	24	772-190	20.16	15.12	1.0	5.0	24.0	0.196428571429	7.0	3	8.0	15.0	5.0	0.995	7.0	0.71
79	611	app	212	79-611	88.8	66.6	1.0	26.0	212.0	0.331543624161	7.0	12	8.0	19.0	26.0	4.67630555556	11.0	11.05
79	611	m	159	79-611	88.8	66.6	0.98	62.0	155.82	0.112802148612	16.0	12	17.0	28.0	18.0	1.82261904762	11.0	2.98
79	611	pc	397	79-611	88.8	66.6	0.75	70.0	297.75	0.261588214157	13.0	12	14.0	25.0	70.0	1.94554673721	11.0	12.38
811	196	pc	13	811-196	49.44	37.08	0.87	4.0	11.31	0.25	7.0	3	8.0	15.0	3.0	2.405	7.0	1.03
811	196	app	38	811-196	49.44	37.08	1.0	7.0	38.0	0.314814814815	5.0	3	6.0	13.0	7.0	3.55366666667	7.0	3.55
811	196	m	19	811-196	49.44	37.08	0.94	3.0	17.86	0.124087591241	7.0	3	8.0	15.0	2.0	2.5275	7.0	0.72
821	212	app	26	821-212	7.68	5.76	1.0	4.0	26.0	0.208791208791	6.0	0	7.0	12.0	4.0	1.34958333333	5.0	1.08
821	212	m	45	821-212	7.68	5.76	0.79	6.0	35.55	0.261829652997	7.0	0	8.0	13.0	6.0	1.2625	5.0	1.52
837	22431	pc	79	837-22431	43.44	32.58	0.44	12.0	34.76	0.0737410071942	8.0	1	9.0	14.0	3.0	1.363	5.0	0.82
837	22431	app	217	837-22431	43.44	32.58	1.0	23.0	217.0	0.244750656168	6.0	1	7.0	12.0	23.0	1.54392857143	5.0	7.1
837	22431	m	162	837-22431	43.44	32.58	0.95	18.0	153.9	0.131578947368	8.0	1	9.0	14.0	18.0	1.30866666667	5.0	4.71
837	35691	m	45	837-35691	34.08	25.56	0.55	3.0	24.75	0.222570532915	4.0	0	5.0	10.0	3.0		5.0	
837	35691	pc	12	837-35691	34.08	25.56	0.9	2.0	10.8	0.116279069767	5.0	0	6.0	11.0	1.0	1.0	5.0	0.2
837	35691	app	92	837-35691	34.08	25.56	1.0	2.0	92.0	0.258461538462	4.0	0	5.0	10.0	2.0	1.0	5.0	0.4
837	8516	pc	269	837-8516	72.24	54.18	0.5	62.0	134.5	0.147697194283	9.0	12	10.0	21.0	20.0	2.95125	11.0	5.37
837	8516	app	555	837-8516	72.24	54.18	1.0	122.0	555.0	0.374742798354	6.0	12	7.0	18.0	122.0	4.28761640798	11.0	47.55
837	8516	m	998	837-8516	72.24	54.18	0.74	238.0	738.52	0.0387585812357	25.0	12	26.0	37.0	29.0	2.55744444444	11.0	6.74
8582	168	app	109	8582-168	12.0	9.0	1.0	18.0	109.0	0.536041939712	4.0	7	5.0	21.0	18.0	1.1	16.0	1.24
8582	168	m	44	8582-168	12.0	9.0	0.59	5.0	25.96	0.27652733119	4.0	7	5.0	21.0	5.0	0.9	16.0	0.28
8582	168	pc	20	8582-168	12.0	9.0	0.62	3.0	12.4	0.301369863014	4.0	7	5.0	21.0	3.0		16.0	
882	97	app	121	882-97	7.68	5.76	1.0	0.0	121.0	0.500587544066	1.0	1	2.0	7.0	61.0	0.9	5.0	10.98
882	97	m	70	882-97	7.68	5.76	1.0	0.0	70.0	0.555780933063	1.0	1	2.0	7.0	39.0	0.9	5.0	7.02
882	97	pc	4	882-97	7.68	5.76	1.0	0.0	4.0	0.354838709677	1.0	1	2.0	7.0	1.0	0.9	5.0	0.18
891	125	app	27	891-125	36.48	27.36	1.0	8.0	27.0	0.226804123711	7.0	0	8.0	13.0	6.0	7.40125	5.0	8.88
891	125	m	243	891-125	36.48	27.36	0.83	56.0	201.69	0.0787771898883	9.0	0	10.0	15.0	16.0	2.566875	5.0	8.21
891	125	pc	36	891-125	36.48	27.36	0.7	7.0	25.2	0.213438735178	8.0	0	9.0	14.0	5.0	2.26333333333	5.0	2.26
910	95	app	370	910-95	55.92	41.94	1.0	56.0	370.0	0.215580408793	6.0	0	7.0	12.0	56.0	2.64481203008	5.0	29.62
910	95	m	248	910-95	55.92	41.94	0.91	34.0	225.68	0.136285221392	6.0	0	7.0	12.0	31.0	2.1625	5.0	13.41
910	95	pc	84	910-95	55.92	41.94	0.66	22.0	55.44	0.122033898305	7.0	0	8.0	13.0	7.0	2.385	5.0	3.34
93	14001	app	43	93-14001	14.4	10.8	1.0	0.0	43.0	0.403908794788	1.0	0	2.0	7.0	17.0	0.9	5.0	3.06
93	14001	m	7	93-14001	14.4	10.8	1.0	0.0	7.0	0.30612244898	1.0	0	2.0	7.0	2.0		5.0	
93	14001	pc	32	93-14001	14.4	10.8	0.51	0.0	16.32	0.186666666667	1.0	0	2.0	7.0	3.0	0.9	5.0	0.54
9409	125	m	71	9409-125	26.88	20.16	0.85	5.0	60.35	0.200400801603	2.0	0	3.0	8.0	5.0	0.991538461538	5.0	0.99
9409	125	pc	3	9409-125	26.88	20.16	0.46	0.0	1.38	0.227272727273	2.0	0	3.0	8.0	0.0		5.0	
9409	125	app	8	9409-125	26.88	20.16	1.0	1.0	8.0	0.423728813559	2.0	0	3.0	8.0	1.0		5.0	
9409	26523	pc	1	9409-26523	31.68	23.76	0.31	0.0	0.31	0.5	1.0	0	2.0	7.0	0.0	1.0	5.0	0.0
9409	26523	app	6	9409-26523	31.68	23.76	1.0	0.0	6.0	0.666666666667	1.0	0	2.0	7.0	4.0	1.0	5.0	0.8
9409	26523	m	14	9409-26523	31.68	23.76	0.49	0.0	6.86	0.21359223301	1.0	0	2.0	7.0	1.0	1.66666666667	5.0	0.33
9409	8543	m	19	9409-8543	14.4	10.8	1.0	0.0	19.0	0.125	1.0	0	2.0	7.0	2.0		5.0	
9409	8543	pc	6	9409-8543	14.4	10.8	0.37	0.0	2.22	0.511627906977	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
9409	8543	app	2	9409-8543	14.4	10.8	1.0	0.0	2.0	0.4375	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
984	14286	m	91	984-14286	51.84	38.88	0.95	7.0	86.45	0.478939157566	7.0	8	8.0	25.0	7.0	1.23333333333	17.0	0.51
984	14286	pc	56	984-14286	51.84	38.88	0.5	8.0	28.0	0.339195979899	8.0	8	9.0	26.0	8.0	2.21444444444	17.0	1.04
984	14286	app	283	984-14286	51.84	38.88	1.0	17.0	283.0	0.567472306143	6.0	8	7.0	24.0	17.0	8.67316176471	17.0	8.67
10039	8543	pc	7	10039-8543	14.4	10.8	0.49	0.0	3.43	0.04	2.0	0	3.0	8.0	0.0	1.5	5.0	0.0
10039	8543	app	2	10039-8543	14.4	10.8	1.0	0.0	2.0	0.588235294118	2.0	0	3.0	8.0	1.0	1.5	5.0	0.3
102	130	app	195	102-130	83.28	62.46	1.0	26.0	195.0	0.248169838946	5.0	0	6.0	11.0	26.0	3.95229824561	5.0	20.55
102	130	m	100	102-130	83.28	62.46	0.57	22.0	57.0	0.0728571428571	14.0	0	15.0	20.0	4.0	0.959333333333	5.0	0.77
102	130	pc	163	102-130	83.28	62.46	0.89	41.0	145.07	0.206293706294	9.0	0	10.0	15.0	30.0	1.13441666667	5.0	6.81
1067	203	pc	58	1067-203	22.08	16.56	0.95	2.0	55.1	0.236585365854	2.0	3	3.0	10.0	2.0	0.9	7.0	0.26
1067	203	app	104	1067-203	22.08	16.56	1.0	10.0	104.0	0.478796169631	2.0	3	3.0	10.0	10.0	0.962380952381	7.0	1.37
1067	203	m	113	1067-203	22.08	16.56	0.74	12.0	83.62	0.329129886507	2.0	3	3.0	10.0	12.0	0.902272727273	7.0	1.55
11077	203	m	22	11077-203	23.52	17.64	1.0	0.0	22.0	0.232704402516	1.0	0	2.0	7.0	5.0		5.0	
122	8558	m	164	122-8558	36.96	27.72	0.8	31.0	131.2	0.125	11.0	3	12.0	19.0	16.0	1.70177777778	7.0	3.89
122	8558	pc	72	122-8558	36.96	27.72	0.79	15.0	56.88	0.298418972332	5.0	3	6.0	13.0	15.0	2.72925925926	7.0	5.85
122	8558	app	192	122-8558	36.96	27.72	1.0	18.0	192.0	0.349925705795	4.0	3	5.0	12.0	18.0	1.73875	7.0	4.47
12291	95	app	290	12291-95	26.88	20.16	1.0	33.0	290.0	0.24913835549	4.0	0	5.0	10.0	33.0	1.02666666667	5.0	6.78
12291	95	m	118	12291-95	26.88	20.16	0.98	15.0	115.64	0.244283995187	4.0	0	5.0	10.0	15.0	1.0	5.0	3.0
12291	95	pc	56	12291-95	26.88	20.16	0.91	11.0	50.96	0.180203045685	4.0	0	5.0	10.0	9.0	1.0	5.0	1.8
158	111	pc	208	158-111	77.28	57.96	0.34	102.0	70.72	0.061000685401	11.0	1	12.0	17.0	4.0	1.70466666667	5.0	1.36
158	111	app	268	158-111	77.28	57.96	1.0	95.0	268.0	0.15302869288	9.0	1	10.0	15.0	41.0	2.46877777778	5.0	20.24
158	111	m	721	158-111	77.28	57.96	0.71	165.0	511.91	0.0385909360776	13.0	1	14.0	19.0	20.0	1.391	5.0	5.56
158	26531	app	245	158-26531	46.32	34.74	0.91	21.0	222.95	0.263678696158	5.0	0	6.0	11.0	21.0	2.21107142857	5.0	9.29
158	26531	m	99	158-26531	46.32	34.74	1.0	15.0	99.0	0.0748201438849	18.0	0	19.0	24.0	7.0	1.4319047619	5.0	2.0
158	26531	pc	66	158-26531	46.32	34.74	0.84	20.0	55.44	0.106837606838	10.0	0	11.0	16.0	6.0	1.18361111111	5.0	1.42
